year,UNITID,ARANK,XSAINSTT,SAINSTT,XSAINSTM,SAINSTM,XSAINSTW,SAINSTW,XSA_9MCT,SA_9MCT,XSA_9MCM,SA_9MCM,XSA_9MCW,SA_9MCW,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSA09MOT,SA09MOT,XSA09MOM,SA09MOM,XSA09MOW,SA09MOW,XSA10MOT,SA10MOT,XSA10MOM,SA10MOM,XSA10MOW,SA10MOW,XSA11MOT,SA11MOT,XSA11MOM,SA11MOM,XSA11MOW,SA11MOW,XSA12MOT,SA12MOT,XSA12MOM,SA12MOM,XSA12MOW,SA12MOW,XSAEQ9OT,SAEQ9OT,XSAEQ9OM,SAEQ9OM,XSAEQ9OW,SAEQ9OW,XSAEQ9AT,SAEQ9AT,XSAEQ9AM,SAEQ9AM,XSAEQ9AW,SAEQ9AW,XSA09MAT,SA09MAT,XSA09MAM,SA09MAM,XSA09MAW,SA09MAW,XSA10MAT,SA10MAT,XSA10MAM,SA10MAM,XSA10MAW,SA10MAW,XSA11MAT,SA11MAT,XSA11MAM,SA11MAM,XSA11MAW,SA11MAW,XSA12MAT,SA12MAT,XSA12MAM,SA12MAM,XSA12MAW,SA12MAW 
2021,110680,1,R,582,R,432,R,150,R,0,R,0,R,0,R,582,R,432,R,150,R,573,R,424,R,149,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,118883040,R,89518640,R,29364400,R,116637240,R,87571440,R,29065800,R,0,R,0,R,0,R,0,R,0,R,0,R,2245800,R,1947200,R,298600,R,118321590,R,89031840,R,29289750,R,203302,R,206092,R,195265,R,203555,R,206536,R,195072,A,,A,,A,,A,,A,,A,,R,249533,R,243400,R,298600
2021,110680,2,R,229,R,141,R,88,R,0,R,0,R,0,R,229,R,141,R,88,R,228,R,140,R,88,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,31458585,R,19959585,R,11499000,R,31309000,R,19810000,R,11499000,R,0,R,0,R,0,R,0,R,0,R,0,R,149585,R,149585,R,0,R,31421189,R,19922189,R,11499000,R,137210,R,141292,R,130670,R,137320,R,141500,R,130670,A,,A,,A,,A,,A,,A,,R,149585,R,149585,A,
2021,110680,3,R,275,R,158,R,117,R,0,R,0,R,0,R,275,R,158,R,117,R,274,R,157,R,117,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,32605425,R,19207500,R,13397925,R,32430425,R,19032500,R,13397925,R,0,R,0,R,0,R,0,R,0,R,0,R,175000,R,175000,R,0,R,32561675,R,19163750,R,13397925,R,118406,R,121290,R,114512,R,118359,R,121226,R,114512,A,,A,,A,,A,,A,,A,,R,175000,R,175000,A,
2021,110680,5,R,252,R,114,R,138,R,0,R,0,R,0,R,252,R,114,R,138,R,251,R,113,R,138,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,25162580,R,12372855,R,12789725,R,25105635,R,12315910,R,12789725,R,0,R,0,R,0,R,0,R,0,R,0,R,56945,R,56945,R,0,R,25148344,R,12358619,R,12789725,R,99795,R,108409,R,92679,R,100022,R,108990,R,92679,A,,A,,A,,A,,A,,A,,R,56945,R,56945,A,
2021,110680,6,R,35,R,17,R,18,R,0,R,0,R,0,R,35,R,17,R,18,R,33,R,16,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,1599755,R,786128,R,813627,R,1534269,R,743888,R,790381,R,0,R,0,R,0,R,0,R,0,R,0,R,65486,R,42240,R,23246,R,1583384,R,775568,R,807816,R,45240,R,45622,R,44879,R,46493,R,46493,R,46493,A,,A,,A,,A,,A,,A,,R,32743,R,42240,R,23246
2021,110680,7,R,1373,R,862,R,511,R,0,R,0,R,0,R,1373,R,862,R,511,R,1359,R,850,R,509,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,12,R,2,R,209709385,R,141844708,R,67864677,R,207016569,R,139473738,R,67542831,R,0,R,0,R,0,R,0,R,0,R,0,R,2692816,R,2370970,R,321846,R,209036181,R,141251966,R,67784216,R,152248,R,163865,R,132650,R,152330,R,164087,R,132697,A,,A,,A,,A,,A,,A,,R,192344,R,197581,R,160923
2021,110705,1,R,515,R,316,R,199,R,0,R,0,R,0,R,515,R,316,R,199,R,515,R,316,R,199,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,107943800,R,68768900,R,39174900,R,107943800,R,68768900,R,39174900,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,107943800,R,68768900,R,39174900,R,209600,R,217623,R,196859,R,209600,R,217623,R,196859,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,110705,2,R,162,R,85,R,77,R,0,R,0,R,0,R,162,R,85,R,77,R,162,R,85,R,77,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20451500,R,11124500,R,9327000,R,20451500,R,11124500,R,9327000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,20451500,R,11124500,R,9327000,R,126244,R,130876,R,121130,R,126244,R,130876,R,121130,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,110705,3,R,200,R,116,R,84,R,0,R,0,R,0,R,200,R,116,R,84,R,199,R,115,R,84,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,22524200,R,13242000,R,9282200,R,22451900,R,13169700,R,9282200,R,0,R,0,R,0,R,72300,R,72300,R,0,R,0,R,0,R,0,R,22511041,R,13228841,R,9282200,R,112555,R,114042,R,110502,R,112824,R,114519,R,110502,A,,A,,A,,R,72300,R,72300,A,,A,,A,,A,
2021,110705,5,R,194,R,86,R,108,R,0,R,0,R,0,R,194,R,86,R,108,R,194,R,86,R,108,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19431617,R,8971627,R,10459990,R,19431617,R,8971627,R,10459990,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19431617,R,8971627,R,10459990,R,100163,R,104321,R,96852,R,100163,R,104321,R,96852,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,110705,6,R,2,R,0,R,2,R,0,Z,0,R,0,R,2,R,0,R,2,R,2,Z,0,R,2,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,166156,R,0,R,166156,R,166156,Z,0,R,166156,R,0,Z,0,R,0,R,0,Z,0,R,0,R,0,Z,0,R,0,R,166156,R,0,R,166156,R,83078,A,,R,83078,R,83078,A,,R,83078,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,110705,7,R,1073,R,603,R,470,R,0,R,0,R,0,R,1073,R,603,R,470,R,1072,R,602,R,470,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,170517273,R,102107027,R,68410246,R,170444973,R,102034727,R,68410246,R,0,R,0,R,0,R,72300,R,72300,R,0,R,0,R,0,R,0,R,170504114,R,102093868,R,68410246,R,158904,R,169310,R,145554,R,158997,R,169493,R,145554,A,,A,,A,,R,72300,R,72300,A,,A,,A,,A,
2021,110714,1,R,286,R,180,R,106,R,0,R,0,R,0,R,286,R,180,R,106,R,282,R,177,R,105,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,53002800,R,33828200,R,19174600,R,52056800,R,33075800,R,18981000,R,0,R,0,R,0,R,0,R,0,R,0,R,946000,R,752400,R,193600,R,52766300,R,33640100,R,19126200,R,184498,R,186889,R,180436,R,184599,R,186869,R,180771,A,,A,,A,,A,,A,,A,,R,236500,R,250800,R,193600
2021,110714,2,R,136,R,71,R,65,R,0,R,0,R,0,R,136,R,71,R,65,R,136,R,71,R,65,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17105300,R,8990000,R,8115300,R,17105300,R,8990000,R,8115300,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17105300,R,8990000,R,8115300,R,125774,R,126620,R,124851,R,125774,R,126620,R,124851,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,110714,3,R,149,R,70,R,79,R,0,R,0,R,0,R,149,R,70,R,79,R,148,R,69,R,79,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,16047800,R,7842500,R,8205300,R,15920100,R,7714800,R,8205300,R,0,R,0,R,0,R,0,R,0,R,0,R,127700,R,127700,R,0,R,16015875,R,7810575,R,8205300,R,107489,R,111580,R,103865,R,107568,R,111809,R,103865,A,,A,,A,,A,,A,,A,,R,127700,R,127700,A,
2021,110714,5,R,119,R,43,R,76,R,0,R,0,R,0,R,119,R,43,R,76,R,116,R,42,R,74,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,11008709,R,4456142,R,6552567,R,10775053,R,4386124,R,6388929,R,0,R,0,R,0,R,0,R,0,R,0,R,233656,R,70018,R,163638,R,10950295,R,4438638,R,6511658,R,92019,R,103224,R,85680,R,92888,R,104432,R,86337,A,,A,,A,,A,,A,,A,,R,77885,R,70018,R,81819
2021,110714,6,R,6,R,1,R,5,R,0,R,0,R,0,R,6,R,1,R,5,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,471915,R,138585,R,333330,R,258617,R,0,R,258617,R,0,R,0,R,0,R,0,R,0,R,0,R,213298,R,138585,R,74713,R,418591,R,103939,R,314652,R,69765,R,103939,R,62930,R,64654,A,,R,64654,A,,A,,A,,A,,A,,A,,R,106649,R,138585,R,74713
2021,110714,7,R,696,R,365,R,331,R,0,R,0,R,0,R,696,R,365,R,331,R,686,R,359,R,327,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,6,R,4,R,97636524,R,55255427,R,42381097,R,96115870,R,54166724,R,41949146,R,0,R,0,R,0,R,0,R,0,R,0,R,1520654,R,1088703,R,431951,R,97256361,R,54983251,R,42273109,R,139736,R,150639,R,127713,R,140111,R,150882,R,128285,A,,A,,A,,A,,A,,A,,R,152065,R,181451,R,107988
2021,121150,1,R,126,R,87,R,39,R,0,Z,0,Z,0,R,126,R,87,R,39,R,126,R,87,R,39,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,20005509,R,14164688,R,5840821,R,20005509,R,14164688,R,5840821,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,20005509,R,14164688,R,5840821,R,158774,R,162813,R,149765,R,158774,R,162813,R,149765,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,2,R,83,R,39,R,44,R,0,Z,0,Z,0,R,83,R,39,R,44,R,83,R,39,R,44,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,10347431,R,5191943,R,5155488,R,10347431,R,5191943,R,5155488,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,10347431,R,5191943,R,5155488,R,124668,R,133127,R,117170,R,124668,R,133127,R,117170,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,3,R,96,R,44,R,52,R,0,Z,0,Z,0,R,96,R,44,R,52,R,96,R,44,R,52,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9470536,R,4732279,R,4738257,R,9470536,R,4732279,R,4738257,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,9470536,R,4732279,R,4738257,R,98651,R,107552,R,91120,R,98651,R,107552,R,91120,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,4,R,36,R,18,R,18,R,0,Z,0,Z,0,R,36,R,18,R,18,R,36,R,18,R,18,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2665535,R,1281665,R,1383870,R,2665535,R,1281665,R,1383870,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2665535,R,1281665,R,1383870,R,74043,R,71204,R,76882,R,74043,R,71204,R,76882,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,5,R,19,R,9,R,10,R,0,Z,0,Z,0,R,19,R,9,R,10,R,19,R,9,R,10,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1608512,R,744835,R,863677,R,1608512,R,744835,R,863677,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1608512,R,744835,R,863677,R,84659,R,82759,R,86368,R,84659,R,82759,R,86368,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,6,R,52,R,21,R,31,R,0,Z,0,Z,0,R,52,R,21,R,31,R,52,R,21,R,31,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,3961458,R,1762491,R,2198967,R,3961458,R,1762491,R,2198967,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,3961458,R,1762491,R,2198967,R,76182,R,83928,R,70934,R,76182,R,83928,R,70934,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,121150,7,R,412,R,218,R,194,R,0,R,0,R,0,R,412,R,218,R,194,R,412,R,218,R,194,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,48058981,R,27877901,R,20181080,R,48058981,R,27877901,R,20181080,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,48058981,R,27877901,R,20181080,R,116648,R,127880,R,104026,R,116648,R,127880,R,104026,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,122931,1,R,146,R,87,R,59,R,0,Z,0,Z,0,R,146,R,87,R,59,R,145,R,86,R,59,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,24448233,R,15456980,R,8991253,R,24308805,R,15317552,R,8991253,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,139428,R,139428,Z,0,R,24413376,R,15422123,R,8991253,R,167215,R,177266,R,152394,R,167647,R,178111,R,152394,A,,A,,A,,A,,A,,A,,R,139428,R,139428,A,
2021,122931,2,R,149,R,87,R,62,R,0,Z,0,Z,0,R,149,R,87,R,62,R,149,R,87,R,62,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,19036524,R,11078926,R,7957598,R,19036524,R,11078926,R,7957598,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,19036524,R,11078926,R,7957598,R,127762,R,127344,R,128348,R,127762,R,127344,R,128348,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,122931,3,R,110,R,46,R,64,R,0,Z,0,Z,0,R,110,R,46,R,64,R,110,R,46,R,64,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,11883342,R,5177312,R,6706030,R,11883342,R,5177312,R,6706030,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,11883342,R,5177312,R,6706030,R,108030,R,112550,R,104782,R,108030,R,112550,R,104782,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,122931,5,R,178,R,81,R,97,R,0,Z,0,Z,0,R,178,R,81,R,97,R,161,R,74,R,87,R,0,Z,0,Z,0,R,12,R,4,R,8,R,5,R,3,R,2,R,15737154,R,7143941,R,8593213,R,13678398,R,6312408,R,7365990,R,0,Z,0,Z,0,R,1550034,R,484861,R,1065173,R,508722,R,346672,R,162050,R,15327867,R,6969028,R,8358839,R,86112,R,86037,R,86174,R,84959,R,85303,R,84667,A,,A,,A,,R,129170,R,121215,R,133147,R,101744,R,115557,R,81025
2021,122931,7,R,583,R,301,R,282,R,0,R,0,R,0,R,583,R,301,R,282,R,565,R,293,R,272,R,0,R,0,R,0,R,12,R,4,R,8,R,6,R,4,R,2,R,71105253,R,38857159,R,32248094,R,68907069,R,37886198,R,31020871,R,0,R,0,R,0,R,1550034,R,484861,R,1065173,R,648150,R,486100,R,162050,R,70661109,R,38647389,R,32013720,R,121203,R,128397,R,113524,R,121959,R,129304,R,114047,A,,A,,A,,R,129170,R,121215,R,133147,R,108025,R,121525,R,81025
2021,123961,1,R,898,R,604,R,294,R,0,R,0,R,0,R,898,R,604,R,294,R,812,R,562,R,250,R,1,R,1,Z,0,R,1,R,1,Z,0,R,84,R,40,R,44,R,172611154,R,120797026,R,51814128,R,157124153,R,112770057,R,44354096,R,202874,R,202874,Z,0,R,93961,R,93961,Z,0,R,15190166,R,7730134,R,7460032,R,168776224,R,118827104,R,49949120,R,187947,R,196734,R,169895,R,193503,R,200658,R,177416,R,202874,R,202874,A,,R,93961,R,93961,A,,R,180835,R,193253,R,169546
2021,123961,2,R,611,R,325,R,286,R,0,R,0,R,0,R,611,R,325,R,286,R,513,R,289,R,224,R,2,R,1,R,1,R,0,Z,0,Z,0,R,96,R,35,R,61,R,75089123,R,41332654,R,33756469,R,62483480,R,36109348,R,26374132,R,177149,R,86728,R,90421,R,0,Z,0,Z,0,R,12428494,R,5136578,R,7291916,R,71964285,R,40039837,R,31924448,R,117781,R,123199,R,111624,R,121800,R,124946,R,117742,R,88575,R,86728,R,90421,A,,A,,A,,R,129463,R,146759,R,119540
2021,123961,3,R,437,R,238,R,199,R,0,R,0,R,0,R,437,R,238,R,199,R,389,R,220,R,169,R,7,R,2,R,5,R,0,Z,0,Z,0,R,41,R,16,R,25,R,47746483,R,26870153,R,20876330,R,42673208,R,24985060,R,17688148,R,615768,R,170827,R,444941,R,0,Z,0,Z,0,R,4457507,R,1714266,R,2743241,R,46570529,R,26424504,R,20146026,R,106569,R,111027,R,101236,R,109700,R,113568,R,104664,R,87967,R,85414,R,88988,A,,A,,A,,R,108720,R,107142,R,109730
2021,123961,5,R,159,R,73,R,86,R,0,R,0,R,0,R,159,R,73,R,86,R,132,R,66,R,66,R,8,R,2,R,6,R,0,Z,0,Z,0,R,19,R,5,R,14,R,13275651,R,6417079,R,6858572,R,10714526,R,5761728,R,4952798,R,634430,R,169246,R,465184,R,0,Z,0,Z,0,R,1926695,R,486105,R,1440590,R,12730534,R,6278628,R,6451906,R,80066,R,86009,R,75022,R,81171,R,87299,R,75042,R,79304,R,84623,R,77531,A,,A,,A,,R,101405,R,97221,R,102899
2021,123961,7,R,2105,R,1240,R,865,R,0,R,0,R,0,R,2105,R,1240,R,865,R,1846,R,1137,R,709,R,18,R,6,R,12,R,1,R,1,R,0,R,240,R,96,R,144,R,308722411,R,195416912,R,113305499,R,272995367,R,179626193,R,93369174,R,1630221,R,629675,R,1000546,R,93961,R,93961,R,0,R,34002862,R,15067083,R,18935779,R,300041572,R,191570073,R,108471500,R,142538,R,154492,R,125401,R,147885,R,157983,R,131691,R,90568,R,104946,R,83379,R,93961,R,93961,A,,R,141679,R,156949,R,131498
2021,126614,1,R,517,R,372,R,145,R,0,Z,0,Z,0,R,517,R,372,R,145,R,517,R,372,R,145,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,77392637,R,56642686,R,20749951,R,77392637,R,56642686,R,20749951,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,77392637,R,56642686,R,20749951,R,149696,R,152265,R,143103,R,149696,R,152265,R,143103,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126614,2,R,375,R,211,R,164,R,0,Z,0,Z,0,R,375,R,211,R,164,R,375,R,211,R,164,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,39728184,R,22947358,R,16780826,R,39728184,R,22947358,R,16780826,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,39728184,R,22947358,R,16780826,R,105942,R,108755,R,102322,R,105942,R,108755,R,102322,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126614,3,R,318,R,176,R,142,R,0,Z,0,Z,0,R,318,R,176,R,142,R,318,R,176,R,142,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,32965988,R,19367536,R,13598452,R,32965988,R,19367536,R,13598452,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,32965988,R,19367536,R,13598452,R,103667,R,110043,R,95764,R,103667,R,110043,R,95764,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126614,4,R,484,R,235,R,249,R,0,Z,0,Z,0,R,484,R,235,R,249,R,484,R,235,R,249,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,33539861,R,16744103,R,16795758,R,33539861,R,16744103,R,16795758,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,33539861,R,16744103,R,16795758,R,69297,R,71252,R,67453,R,69297,R,71252,R,67453,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126614,7,R,1694,R,994,R,700,R,0,R,0,R,0,R,1694,R,994,R,700,R,1694,R,994,R,700,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,183626670,R,115701683,R,67924987,R,183626670,R,115701683,R,67924987,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,183626670,R,115701683,R,67924987,R,108398,R,116400,R,97036,R,108398,R,116400,R,97036,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,1,R,102,R,81,R,21,R,0,Z,0,Z,0,R,102,R,81,R,21,R,102,R,81,R,21,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,15390420,R,12391575,R,2998845,R,15390420,R,12391575,R,2998845,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,15390420,R,12391575,R,2998845,R,150886,R,152982,R,142802,R,150886,R,152982,R,142802,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,2,R,69,R,48,R,21,R,0,Z,0,Z,0,R,69,R,48,R,21,R,69,R,48,R,21,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7575304,R,5344510,R,2230794,R,7575304,R,5344510,R,2230794,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,7575304,R,5344510,R,2230794,R,109787,R,111344,R,106228,R,109787,R,111344,R,106228,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,3,R,43,R,28,R,15,R,0,Z,0,Z,0,R,43,R,28,R,15,R,43,R,28,R,15,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,4109672,R,2704562,R,1405110,R,4109672,R,2704562,R,1405110,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,4109672,R,2704562,R,1405110,R,95574,R,96592,R,93674,R,95574,R,96592,R,93674,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,4,R,76,R,41,R,35,R,0,Z,0,Z,0,R,76,R,41,R,35,R,76,R,41,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,6819120,R,3751728,R,3067392,R,6819120,R,3751728,R,3067392,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,6819120,R,3751728,R,3067392,R,89725,R,91506,R,87640,R,89725,R,91506,R,87640,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,5,R,21,R,10,R,11,R,0,Z,0,Z,0,R,21,R,10,R,11,R,21,R,10,R,11,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1627514,R,771085,R,856429,R,1627514,R,771085,R,856429,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1627514,R,771085,R,856429,R,77501,R,77109,R,77857,R,77501,R,77109,R,77857,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,6,R,24,R,15,R,9,R,15,R,6,R,9,R,9,R,9,R,0,R,9,R,9,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,903600,R,903600,R,0,R,903600,R,903600,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,903600,R,903600,R,0,R,100400,R,100400,A,,R,100400,R,100400,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,126775,7,R,335,R,223,R,112,R,15,R,6,R,9,R,320,R,217,R,103,R,320,R,217,R,103,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36425630,R,25867060,R,10558570,R,36425630,R,25867060,R,10558570,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,36425630,R,25867060,R,10558570,R,113830,R,119203,R,102510,R,113830,R,119203,R,102510,A,,A,,A,,A,,A,,A,,A,,A,,A,
2021,129020,1,R,545,R,351,R,194,R,0,R,0,R,0,R,545,R,351,R,194,R,405,R,268,R,137,R,78,R,47,R,31,R,24,R,14,R,10,R,38,R,22,R,16,R,88970443,R,58783865,R,30186578,R,62967383,R,43026535,R,19940848,R,13722760,R,8443724,R,5279036,R,4215415,R,2506778,R,1708637,R,8064885,R,4806828,R,3258057,R,84814740,R,56281552,R,28533188,R,155623,R,160346,R,147078,R,155475,R,160547,R,145554,R,175933,R,179654,R,170291,R,175642,R,179056,R,170864,R,212234,R,218492,R,203629
2021,129020,2,R,503,R,285,R,218,R,0,R,0,R,0,R,503,R,285,R,218,R,416,R,237,R,179,R,38,R,20,R,18,R,25,R,11,R,14,R,24,R,17,R,7,R,56739270,R,33490409,R,23248861,R,45327104,R,26777603,R,18549501,R,4440896,R,2538573,R,1902323,R,3310235,R,1621232,R,1689003,R,3661035,R,2553001,R,1108034,R,54777459,R,32303237,R,22474222,R,108902,R,113345,R,103093,R,108959,R,112986,R,103628,R,116866,R,126929,R,105685,R,132409,R,147385,R,120643,R,152543,R,150177,R,158291
2021,129020,3,R,509,R,234,R,275,R,0,R,0,R,0,R,509,R,234,R,275,R,432,R,209,R,223,R,16,R,9,R,7,R,40,R,8,R,32,R,21,R,8,R,13,R,47859790,R,22279123,R,25580667,R,39704192,R,19622575,R,20081617,R,1586842,R,975994,R,610848,R,3878289,R,656793,R,3221496,R,2690467,R,1023761,R,1666706,R,46322640,R,21806047,R,24516593,R,91007,R,93188,R,89151,R,91908,R,93888,R,90052,R,99178,R,108444,R,87264,R,96957,R,82099,R,100672,R,128117,R,127970,R,128208
2021,129020,4,R,40,R,15,R,25,R,0,R,0,R,0,R,40,R,15,R,25,R,23,R,11,R,12,R,9,R,3,R,6,R,2,R,0,R,2,R,6,R,1,R,5,R,3255603,R,1361294,R,1894309,R,1692321,R,863051,R,829270,R,875308,R,378243,R,497065,R,193185,R,0,R,193185,R,494789,R,120000,R,374789,R,3009215,R,1293470,R,1715746,R,75230,R,86231,R,68630,R,73579,R,78459,R,69106,R,97256,R,126081,R,82844,R,96593,A,,R,96593,R,82465,R,120000,R,74958
2021,129020,5,R,46,R,17,R,29,R,0,R,0,R,0,R,46,R,17,R,29,R,28,R,13,R,15,R,5,R,2,R,3,R,13,R,2,R,11,R,0,R,0,R,0,R,4128402,R,1637476,R,2490926,R,2275295,R,1168780,R,1106515,R,467353,R,137852,R,329501,R,1385754,R,330844,R,1054910,R,0,R,0,R,0,R,3829459,R,1563477,R,2265982,R,83249,R,91969,R,78137,R,81261,R,89906,R,73768,R,93471,R,68926,R,109834,R,106596,R,165422,R,95901,A,,A,,A,
