year,UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,ADMCON10,ADMCON11,ADMCON12,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATVR50,SATVR50,XSATMT50,SATMT50,XACTCM50,ACTCM50,XACTEN50,ACTEN50,XACTMT50,ACTMT50,ACTMT75   
2021,186131,2,2,1,2,1,2,5,1,3,R,37601,R,18737,R,18864,R,1647,R,781,R,866,R,1290,R,619,R,671,R,1290,R,619,R,671,A,,A,,A,,R,719,R,56,R,451,R,35,R,720,R,770,R,740,R,800,R,33,R,35,R,34,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,186371,1,5,1,1,3,3,5,1,3,R,11156,R,4631,R,6525,R,8780,R,3630,R,5150,R,604,R,255,R,349,R,597,R,252,R,345,R,7,R,3,R,4,R,194,R,32,R,17,R,3,R,520,R,610,R,520,R,620,R,17,R,25,R,18,R,27,R,17,R,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,186380,1,5,1,1,3,3,5,1,3,R,43161,R,19809,R,23352,R,29419,R,13321,R,16098,R,7105,R,3488,R,3617,R,7095,R,3481,R,3614,R,10,R,7,R,3,R,3198,R,45,R,502,R,7,R,610,R,710,R,630,R,760,R,27,R,33,R,26,R,35,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,186399,1,5,1,1,3,3,5,1,3,R,14456,R,6502,R,7954,R,11194,R,4853,R,6341,R,1300,R,638,R,662,R,1295,R,634,R,661,R,5,R,4,R,1,R,308,R,24,R,27,R,2,R,510,R,620,R,520,R,650,R,21,R,28,R,21,R,29,R,21,R,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,186867,1,3,1,1,1,2,5,1,3,R,11320,R,7437,R,3883,R,5965,R,3679,R,2286,R,1091,R,726,R,365,R,1091,R,726,R,365,R,0,R,0,R,0,R,413,R,38,R,124,R,11,R,670,R,730,R,700,R,780,R,31,R,34,R,29,R,35,R,29,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,190415,5,5,1,5,1,5,5,1,5,R,67380,R,33488,R,33892,R,5852,R,2613,R,3239,R,3718,R,1670,R,2048,R,3718,R,1670,R,2048,R,0,R,0,R,0,R,1517,R,41,R,735,R,20,R,700,R,760,R,750,R,800,R,33,R,35,R,34,R,35,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,191241,1,5,1,1,1,3,5,1,3,R,46275,R,16799,R,29476,R,26980,R,8788,R,18192,R,2879,R,1002,R,1877,R,2861,R,998,R,1863,R,18,R,4,R,14,R,760,R,26,R,327,R,11,R,650,R,730,R,650,R,750,R,30,R,33,R,31,R,35,R,27,R,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,193900,1,2,1,2,1,1,5,5,5,R,95517,R,36596,R,58921,R,12380,R,4614,R,7766,R,6097,R,2330,R,3767,R,6078,R,2325,R,3753,R,19,R,5,R,14,R,1383,R,23,R,569,R,9,R,700,R,770,R,750,R,800,R,32,R,35,B,,B,,B,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,194824,1,1,1,1,1,1,5,1,3,R,17498,R,11794,R,5690,R,9277,R,6112,R,3156,R,1322,R,934,R,383,R,1322,R,934,R,383,A,,A,,A,,R,571,R,43,R,199,R,15,R,660,R,740,R,700,R,780,R,32,R,34,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,195003,1,2,1,1,1,1,5,1,3,R,21923,R,13542,R,8381,R,15645,R,9413,R,6232,R,3355,R,2255,R,1100,R,3353,R,2254,R,1099,R,2,R,1,R,1,R,1291,R,39,R,386,R,12,R,630,R,710,R,640,R,740,R,28,R,33,R,26,R,34,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,195030,5,5,1,1,1,5,5,1,3,R,19543,R,9770,R,9773,R,7924,R,3569,R,4355,R,1623,R,794,R,829,R,1623,R,794,R,829,A,,A,,A,,R,355,R,22,R,119,R,7,R,660,R,740,R,710,R,780,R,31,R,35,R,32,R,35,R,29,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,196079,1,3,1,5,1,3,5,1,3,R,39533,R,17359,R,22174,R,17455,R,9876,R,7579,R,3089,R,1430,R,1659,R,3084,R,1427,R,1657,R,5,R,3,R,2,R,1658,R,54,R,401,R,13,R,650,R,720,R,660,R,750,R,30,R,33,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,196088,1,2,1,2,5,2,5,1,3,R,30750,R,14522,R,16228,R,21552,R,9883,R,11669,R,4309,R,2266,R,2043,R,4285,R,2251,R,2034,R,24,R,15,R,9,R,1242,R,29,R,194,R,5,R,580,R,660,R,600,R,700,R,25,R,31,R,23,R,30,R,25,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,196097,1,5,1,1,1,3,5,1,3,R,38826,R,17177,R,21649,R,18659,R,7809,R,10850,R,3416,R,1593,R,1823,R,3407,R,1588,R,1819,R,9,R,5,R,4,R,1267,R,37,R,194,R,6,R,630,R,710,R,670,R,770,R,29,R,33,R,28,R,34,R,27,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,196413,2,2,1,2,1,1,5,1,3,R,39682,R,16426,R,23256,R,23489,R,9291,R,14198,R,3765,R,1652,R,2113,R,3753,R,1649,R,2104,R,12,R,3,R,9,R,954,R,25,R,479,R,13,R,610,R,690,R,610,R,710,R,27,R,32,R,27,R,34,R,25,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,197708,1,3,1,3,1,3,2,1,3,R,1410,R,742,R,668,R,884,R,477,R,407,R,496,R,275,R,221,R,490,R,270,R,220,R,6,R,5,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,198419,2,2,1,1,1,3,1,2,3,R,49703,R,23096,R,26607,R,2927,R,1309,R,1618,R,1744,R,777,R,967,R,1744,R,777,R,967,A,,A,,A,,R,823,R,47,R,810,R,46,R,725,R,765,R,743,R,793,R,33,R,35,R,34,R,36,R,32,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,199120,1,2,1,1,1,3,5,1,3,R,50729,R,20277,R,30452,R,10348,R,3996,R,6352,R,4690,R,1736,R,2954,R,4678,R,1733,R,2945,R,12,R,3,R,9,R,108,R,2,R,543,R,12,R,570,R,680,R,570,R,700,R,22,R,27,R,20,R,26,R,22,R,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,199193,2,5,1,1,5,3,5,1,3,R,32998,R,15714,R,17284,R,15669,R,6557,R,9112,R,5046,R,2383,R,2663,R,5027,R,2369,R,2658,R,19,R,14,R,5,R,1045,R,21,R,1725,R,34,R,630,R,700,R,640,R,740,R,27,R,32,R,25,R,33,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,199847,1,1,1,2,1,3,5,1,3,R,15156,R,6680,R,8476,R,3816,R,1597,R,2219,R,1412,R,613,R,799,R,1411,R,612,R,799,R,1,R,1,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,201645,1,1,1,1,1,3,5,1,3,R,33232,R,16971,R,16261,R,10049,R,4951,R,5098,R,1606,R,783,R,823,R,1606,R,783,R,823,R,0,R,0,R,0,R,626,R,39,R,493,R,31,R,680,R,740,R,730,R,790,R,32,R,35,R,33,R,35,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,204796,1,1,1,1,5,3,5,1,3,R,58180,R,27987,R,30193,R,33269,R,15518,R,17751,R,8423,R,3889,R,4534,R,8398,R,3873,R,4525,R,25,R,16,R,9,R,1773,R,21,R,5370,R,64,R,620,R,700,R,630,R,740,R,26,R,32,R,25,R,34,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,211440,1,5,1,1,1,1,5,1,3,R,32896,R,19878,R,13018,R,4453,R,2122,R,2331,R,1896,R,912,R,984,R,1896,R,912,R,984,R,0,R,0,R,0,R,905,R,48,R,416,R,22,R,710,R,760,R,770,R,800,R,33,R,35,R,34,R,36,R,33,R,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,212054,1,2,1,2,1,2,5,1,3,R,34519,R,16233,R,18286,R,28522,R,13191,R,15331,R,2854,R,1371,R,1483,R,2831,R,1359,R,1472,R,23,R,12,R,11,R,1061,R,37,R,255,R,9,R,600,R,690,R,610,R,720,R,26,R,32,R,25,R,34,R,25,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,213543,2,3,1,2,1,3,5,2,3,R,14107,R,7317,R,6790,R,6485,R,3001,R,3484,R,1519,R,793,R,726,R,1519,R,793,R,726,A,,A,,A,,R,543,R,36,R,278,R,18,R,645,R,730,R,680,R,760,R,30,R,34,R,31,R,35,R,28,R,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,215062,1,3,1,2,1,3,5,2,3,R,56332,R,26640,R,29692,R,3304,R,1505,R,1799,R,2418,R,1103,R,1315,R,2418,R,1103,R,1315,Z,0,Z,0,Z,0,R,1183,R,49,R,732,R,30,R,720,R,770,R,760,R,800,R,33,R,35,R,35,R,36,R,33,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,215293,2,5,1,1,5,3,5,1,3,R,34656,R,14795,R,19861,R,23109,R,9466,R,13643,R,4875,R,1973,R,2902,R,4869,R,1968,R,2901,R,6,R,5,R,1,R,2372,R,49,R,794,R,16,R,630,R,720,R,620,R,750,R,28,R,33,R,28,R,35,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,216597,1,2,1,1,1,3,5,1,3,R,24410,R,10940,R,13470,R,6162,R,2950,R,3212,R,1772,R,782,R,990,R,1767,R,779,R,988,R,5,R,3,R,2,R,495,R,28,R,299,R,17,R,660,R,730,R,690,R,760,R,31,R,34,R,33,R,35,R,29,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,217156,2,2,1,1,1,3,5,2,3,R,46568,R,18032,R,28536,R,2568,R,1276,R,1292,R,1705,R,859,R,846,R,1705,R,859,R,846,A,,A,,A,,R,869,R,51,R,518,R,30,R,720,R,770,R,740,R,800,R,33,R,35,R,35,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,217882,1,5,1,1,3,3,5,1,3,R,47007,R,18268,R,28733,R,23138,R,8542,R,14595,R,4593,R,1933,R,2660,R,4585,R,1929,R,2656,R,8,R,4,R,4,R,1830,R,40,R,1369,R,30,R,610,R,700,R,610,R,720,R,27,R,32,R,25,R,34,R,26,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,217925,1,3,3,2,3,3,1,1,3,R,526,R,258,R,268,R,240,R,121,R,119,R,176,R,90,R,86,R,171,R,88,R,83,R,5,R,2,R,3,R,67,R,39,R,36,R,21,R,480,R,595,R,460,R,540,R,17,R,24,R,17,R,24,R,16,R,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,221999,1,2,1,1,2,1,5,1,3,R,47152,R,20393,R,26759,R,3368,R,1610,R,1758,R,1626,R,810,R,816,R,1624,R,808,R,816,R,2,R,2,R,0,R,403,R,25,R,527,R,32,R,720,R,770,R,760,R,800,R,34,R,35,R,34,R,36,R,31,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,223232,1,3,1,2,5,5,5,5,3,R,36588,R,13182,R,23406,R,20741,R,8829,R,11912,R,4271,R,1732,R,2539,R,4258,R,1729,R,2529,R,13,R,3,R,10,R,1650,R,39,R,1331,R,31,R,580,R,670,R,580,R,680,R,25,R,32,R,24,R,34,R,24,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,227757,5,5,1,1,1,5,5,1,3,R,29544,R,14761,R,14783,R,2802,R,1355,R,1447,R,1226,R,596,R,630,R,1226,R,596,R,630,A,,A,,A,,R,560,R,46,R,359,R,29,R,720,R,770,R,770,R,800,R,34,R,35,R,35,R,36,R,32,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,228246,1,2,1,1,1,2,5,1,3,R,15685,R,7325,R,8360,R,8333,R,3695,R,4638,R,1572,R,741,R,831,R,1568,R,740,R,828,R,4,R,1,R,3,R,255,R,16,R,357,R,23,R,660,R,740,R,680,R,770,R,31,R,34,R,32,R,35,R,28,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,228723,1,1,1,2,3,3,1,1,3,R,43763,R,21330,R,22433,R,28132,R,13993,R,14139,R,12323,R,6362,R,5961,R,11153,R,5636,R,5517,R,1170,R,726,R,444,R,8881,R,72,R,3442,R,28,R,570,R,680,R,570,R,700,R,25,R,31,R,23,R,33,R,24,R,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,228778,5,5,1,1,5,5,5,1,3,R,66077,R,31417,R,34626,R,18994,R,7756,R,11233,R,9060,R,3686,R,5374,R,8915,R,3635,R,5280,R,145,R,51,R,94,R,5059,R,56,R,2366,R,26,R,620,R,730,R,610,R,770,R,27,R,33,R,25,R,35,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,228875,1,2,1,1,1,2,5,1,3,R,19782,R,7552,R,12230,R,10606,R,3722,R,6884,R,2560,R,929,R,1631,R,2555,R,928,R,1627,R,5,R,1,R,4,R,427,R,17,R,555,R,22,R,570,R,670,R,560,R,680,R,26,R,31,R,25,R,34,R,25,R,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,231624,1,5,1,2,1,3,5,2,3,R,17475,R,6630,R,10845,R,6386,R,2766,R,3620,R,1684,R,716,R,968,R,1682,R,715,R,967,R,2,R,1,R,1,R,861,R,51,R,324,R,19,R,690,R,750,R,670,R,770,R,31,R,34,R,32,R,35,R,28,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,234076,2,2,1,1,1,3,5,3,3,R,47971,R,21411,R,26560,R,9951,R,4383,R,5568,R,3889,R,1663,R,2226,R,3889,R,1663,R,2226,R,0,R,0,R,0,R,2038,R,52,R,825,R,21,R,690,R,750,R,690,R,750,R,32,R,35,R,33,R,35,R,30,R,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,236948,1,3,1,1,3,3,3,1,3,R,48840,R,21187,R,27653,R,26121,R,9831,R,16290,R,7252,R,2901,R,4351,R,7166,R,2870,R,4296,R,86,R,31,R,55,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,239105,1,5,1,2,5,3,5,5,3,R,16270,R,7095,R,9175,R,14034,R,6007,R,8027,R,1657,R,697,R,960,R,1653,R,695,R,958,R,4,R,2,R,2,R,209,R,13,R,620,R,37,R,590,R,680,R,590,R,680,R,25,R,30,R,24,R,32,R,24,R,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,240444,1,2,1,1,1,3,5,1,3,R,53781,R,26091,R,27690,R,32459,R,14690,R,17769,R,8465,R,3787,R,4678,R,8442,R,3779,R,4663,R,23,R,8,R,15,R,1279,R,15,R,4677,R,55,R,640,R,720,R,680,R,780,R,26,R,32,R,24,R,33,R,25,R,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,243744,2,3,1,2,1,3,5,2,3,R,55471,R,28332,R,27139,R,2190,R,1068,R,1122,R,1757,R,861,R,896,R,1757,R,861,R,896,A,,A,,A,,R,271,R,15,R,186,R,11,R,720,R,770,R,750,R,800,R,34,R,35,R,35,R,36,R,31,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,243780,1,2,1,1,1,3,5,3,3,R,59436,R,36163,R,23273,R,40898,R,22847,R,18051,R,10278,R,5972,R,4306,R,10219,R,5948,R,4271,R,59,R,24,R,35,R,6405,R,62,R,3149,R,31,R,590,R,690,R,600,R,740,R,26,R,33,R,25,R,34,R,26,R,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,445188,1,3,1,1,3,3,3,1,3,R,27793,R,13085,R,14708,R,24068,R,11065,R,13003,R,2410,R,1191,R,1219,R,2400,R,1189,R,1211,R,10,R,2,R,8,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
