year,UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
2021,130794,10, 10,R,4,R,4
2021,130794,11, 11,R,17,R,15
2021,130794,12, 12,R,75,R,70
2021,130794,13, 13,R,43,R,41
2021,130794,15, 15,R,10,R,10
2021,130794,17, 17,R,58,R,57
2021,130794,18, 18,R,3,R,3
2021,130794,19, 19,R,4,R,4
2021,130794,20, 20,R,11,R,11
2021,130794,21, 21,R,12,R,12
2021,130794,22, 22,R,16,R,16
2021,130794,23, 23,R,10,R,10
2021,130794,24, 24,R,53,R,51
2021,130794,25, 25,R,76,R,73
2021,130794,26, 26,R,22,R,22
2021,130794,27, 27,R,21,R,21
2021,130794,28, 28,R,4,R,4
2021,130794,29, 29,R,12,R,11
2021,130794,30, 30,R,4,R,4
2021,130794,32, 32,R,7,R,7
2021,130794,33, 33,R,6,R,4
2021,130794,34, 34,R,78,R,75
2021,130794,35, 35,R,7,R,7
2021,130794,36, 36,R,229,R,216
2021,130794,37, 37,R,27,R,24
2021,130794,38, 38,R,2,R,2
2021,130794,39, 39,R,19,R,19
2021,130794,40, 40,R,10,R,10
2021,130794,41, 41,R,14,R,14
2021,130794,42, 42,R,47,R,45
2021,130794,44, 44,R,4,R,4
2021,130794,45, 45,R,11,R,11
2021,130794,46, 46,R,2,R,2
2021,130794,47, 47,R,9,R,9
2021,130794,48, 48,R,80,R,78
2021,130794,49, 49,R,7,R,6
2021,130794,50, 50,R,4,R,4
2021,130794,51, 51,R,36,R,36
2021,130794,53, 53,R,37,R,36
2021,130794,54, 54,R,3,R,3
2021,130794,55, 55,R,18,R,18
2021,130794,56, 56,R,2,R,2
2021,130794,57, 57,R,14,R,12
2021,130794,58,999,R,1524,R,1466
2021,130794,72, 72,R,4,R,4
2021,130794,78, 78,R,1,R,1
2021,130794,89,999,R,5,R,5
2021,130794,90, 90,R,257,R,212
2021,130794,99, 99,R,1786,R,1683
2021,130943, 4,  4,R,2,R,1
2021,130943, 6,  6,R,16,R,13
2021,130943, 8,  8,R,3,R,2
2021,130943, 9,  9,R,97,R,87
2021,130943,10, 10,R,1680,R,1282
2021,130943,11, 11,R,2,R,1
2021,130943,12, 12,R,8,R,4
2021,130943,13, 13,R,7,R,5
2021,130943,15, 15,R,1,R,0
2021,130943,17, 17,R,14,R,12
2021,130943,18, 18,R,1,R,0
2021,130943,19, 19,R,1,R,0
2021,130943,22, 22,R,1,R,1
2021,130943,23, 23,R,6,R,6
2021,130943,24, 24,R,296,R,254
2021,130943,25, 25,R,114,R,109
2021,130943,26, 26,R,4,R,4
2021,130943,27, 27,R,3,R,2
2021,130943,28, 28,R,2,R,2
2021,130943,29, 29,R,1,R,1
2021,130943,31, 31,R,1,R,0
2021,130943,32, 32,R,1,R,0
2021,130943,33, 33,R,6,R,6
2021,130943,34, 34,R,997,R,921
2021,130943,36, 36,R,585,R,549
2021,130943,37, 37,R,12,R,9
2021,130943,39, 39,R,8,R,6
2021,130943,40, 40,R,2,R,1
2021,130943,41, 41,R,1,R,1
2021,130943,42, 42,R,561,R,528
2021,130943,44, 44,R,12,R,11
2021,130943,45, 45,R,2,R,2
2021,130943,47, 47,R,2,R,1
2021,130943,48, 48,R,8,R,7
2021,130943,50, 50,R,7,R,7
2021,130943,51, 51,R,72,R,65
2021,130943,53, 53,R,3,R,0
2021,130943,54, 54,R,1,R,1
2021,130943,55, 55,R,4,R,1
2021,130943,58,999,R,4544,R,3902
2021,130943,66, 66,R,1,R,1
2021,130943,72, 72,R,1,R,1
2021,130943,78, 78,R,2,R,2
2021,130943,89,999,R,4,R,4
2021,130943,90, 90,R,69,R,20
2021,130943,99, 99,R,4617,R,3926
2021,131469, 1,  1,R,2,R,2
2021,131469, 2,  2,R,12,R,11
2021,131469, 4,  4,R,21,R,21
2021,131469, 5,  5,R,3,R,3
2021,131469, 6,  6,R,196,R,186
2021,131469, 8,  8,R,40,R,37
2021,131469, 9,  9,R,70,R,68
2021,131469,10, 10,R,12,R,12
2021,131469,11, 11,R,32,R,31
2021,131469,12, 12,R,103,R,97
2021,131469,13, 13,R,49,R,45
2021,131469,15, 15,R,4,R,4
2021,131469,16, 16,R,2,R,1
2021,131469,17, 17,R,72,R,60
2021,131469,18, 18,R,5,R,5
2021,131469,19, 19,R,6,R,5
2021,131469,20, 20,R,5,R,4
2021,131469,21, 21,R,17,R,14
2021,131469,22, 22,R,6,R,5
2021,131469,23, 23,R,7,R,7
2021,131469,24, 24,R,134,R,127
2021,131469,25, 25,R,164,R,158
2021,131469,26, 26,R,26,R,23
2021,131469,27, 27,R,25,R,19
2021,131469,28, 28,R,3,R,3
2021,131469,29, 29,R,23,R,21
2021,131469,30, 30,R,3,R,3
2021,131469,31, 31,R,7,R,7
2021,131469,32, 32,R,10,R,10
2021,131469,33, 33,R,19,R,19
2021,131469,34, 34,R,215,R,202
2021,131469,35, 35,R,4,R,4
2021,131469,36, 36,R,297,R,292
2021,131469,37, 37,R,53,R,52
2021,131469,39, 39,R,37,R,37
2021,131469,40, 40,R,11,R,10
2021,131469,41, 41,R,24,R,22
2021,131469,42, 42,R,183,R,181
2021,131469,44, 44,R,26,R,25
2021,131469,45, 45,R,20,R,19
2021,131469,46, 46,R,2,R,2
2021,131469,47, 47,R,37,R,37
2021,131469,48, 48,R,73,R,72
2021,131469,49, 49,R,8,R,8
2021,131469,50, 50,R,4,R,3
2021,131469,51, 51,R,203,R,200
2021,131469,53, 53,R,41,R,41
2021,131469,54, 54,R,8,R,8
2021,131469,55, 55,R,9,R,8
2021,131469,57, 57,R,57,R,56
2021,131469,58,999,R,2390,R,2287
2021,131469,72, 72,R,15,R,15
2021,131469,78, 78,R,1,R,1
2021,131469,89,999,R,16,R,16
2021,131469,90, 90,R,157,R,156
2021,131469,98, 98,R,8,A,
2021,131469,99, 99,R,2571,R,2459
2021,131496, 1,  1,R,6,R,6
2021,131496, 2,  2,R,1,R,1
2021,131496, 4,  4,R,13,R,13
2021,131496, 5,  5,R,2,R,2
2021,131496, 6,  6,R,133,R,131
2021,131496, 8,  8,R,13,R,13
2021,131496, 9,  9,R,76,R,76
2021,131496,10, 10,R,5,R,5
2021,131496,11, 11,R,36,R,33
2021,131496,12, 12,R,60,R,60
2021,131496,13, 13,R,27,R,26
2021,131496,15, 15,R,5,R,5
2021,131496,16, 16,R,3,R,3
2021,131496,17, 17,R,65,R,63
2021,131496,18, 18,R,11,R,11
2021,131496,19, 19,R,3,R,3
2021,131496,20, 20,R,5,R,5
2021,131496,21, 21,R,4,R,4
2021,131496,22, 22,R,6,R,6
2021,131496,23, 23,R,2,R,2
2021,131496,24, 24,R,114,R,113
2021,131496,25, 25,R,88,R,86
2021,131496,26, 26,R,7,R,7
2021,131496,27, 27,R,16,R,16
2021,131496,29, 29,R,7,R,7
2021,131496,30, 30,R,3,R,2
2021,131496,31, 31,R,2,R,2
2021,131496,32, 32,R,6,R,6
2021,131496,33, 33,R,11,R,11
2021,131496,34, 34,R,112,R,112
2021,131496,35, 35,R,5,R,5
2021,131496,36, 36,R,204,R,202
2021,131496,37, 37,R,28,R,28
2021,131496,39, 39,R,21,R,21
2021,131496,40, 40,R,4,R,4
2021,131496,41, 41,R,4,R,4
2021,131496,42, 42,R,77,R,77
2021,131496,44, 44,R,7,R,6
2021,131496,45, 45,R,6,R,6
2021,131496,46, 46,R,1,R,1
2021,131496,47, 47,R,9,R,9
2021,131496,48, 48,R,54,R,54
2021,131496,49, 49,R,4,R,4
2021,131496,50, 50,R,5,R,5
2021,131496,51, 51,R,92,R,91
2021,131496,53, 53,R,26,R,26
2021,131496,54, 54,R,2,R,2
2021,131496,55, 55,R,9,R,9
2021,131496,56, 56,R,3,R,2
2021,131496,57, 57,R,1,R,1
2021,131496,58,999,R,1404,R,1387
2021,131496,72, 72,R,3,R,3
2021,131496,78, 78,R,3,R,2
2021,131496,89,999,R,6,R,5
2021,131496,90, 90,R,175,R,166
2021,131496,99, 99,R,1585,R,1558
2021,131520, 1,  1,R,26,R,26
2021,131520, 4,  4,R,12,R,12
2021,131520, 5,  5,R,5,R,5
2021,131520, 6,  6,R,160,R,160
2021,131520, 8,  8,R,16,R,16
2021,131520, 9,  9,R,54,R,54
2021,131520,10, 10,R,31,R,31
2021,131520,11, 11,R,37,R,37
2021,131520,12, 12,R,106,R,106
2021,131520,13, 13,R,201,R,201
2021,131520,15, 15,R,2,R,2
2021,131520,17, 17,R,137,R,137
2021,131520,18, 18,R,31,R,31
2021,131520,19, 19,R,1,R,1
2021,131520,20, 20,R,5,R,5
2021,131520,21, 21,R,11,R,11
2021,131520,22, 22,R,38,R,38
2021,131520,24, 24,R,369,R,369
2021,131520,25, 25,R,54,R,54
2021,131520,26, 26,R,61,R,61
2021,131520,27, 27,R,23,R,23
2021,131520,28, 28,R,6,R,6
2021,131520,29, 29,R,26,R,26
2021,131520,31, 31,R,1,R,1
2021,131520,32, 32,R,4,R,4
2021,131520,33, 33,R,2,R,2
2021,131520,34, 34,R,177,R,177
2021,131520,35, 35,R,5,R,5
2021,131520,36, 36,R,258,R,258
2021,131520,37, 37,R,112,R,112
2021,131520,38, 38,R,2,R,2
2021,131520,39, 39,R,56,R,56
2021,131520,40, 40,R,7,R,7
2021,131520,41, 41,R,12,R,12
2021,131520,42, 42,R,149,R,149
2021,131520,44, 44,R,7,R,7
2021,131520,45, 45,R,42,R,42
2021,131520,47, 47,R,35,R,35
2021,131520,48, 48,R,168,R,168
2021,131520,49, 49,R,1,R,1
2021,131520,50, 50,R,1,R,1
2021,131520,51, 51,R,162,R,162
2021,131520,53, 53,R,29,R,29
2021,131520,54, 54,R,3,R,3
2021,131520,55, 55,R,19,R,19
2021,131520,58,999,R,2664,R,2664
2021,131520,78, 78,R,1,R,1
2021,131520,89,999,R,1,R,1
2021,131520,90, 90,R,103,R,103
2021,131520,99, 99,R,2768,R,2768
2021,134097, 1,  1,R,13,R,12
2021,134097, 4,  4,R,3,R,3
2021,134097, 5,  5,R,8,R,8
2021,134097, 6,  6,R,23,R,22
2021,134097, 8,  8,R,21,R,21
2021,134097, 9,  9,R,26,R,26
2021,134097,10, 10,R,3,R,3
2021,134097,12, 12,R,6365,R,6311
2021,134097,13, 13,R,213,R,211
2021,134097,15, 15,R,2,R,2
2021,134097,16, 16,R,1,R,1
2021,134097,17, 17,R,81,R,79
2021,134097,18, 18,R,3,R,3
2021,134097,19, 19,R,6,R,5
2021,134097,20, 20,R,9,R,9
2021,134097,21, 21,R,22,R,22
2021,134097,22, 22,R,18,R,18
2021,134097,23, 23,R,2,R,2
2021,134097,24, 24,R,49,R,48
2021,134097,25, 25,R,19,R,18
2021,134097,26, 26,R,18,R,18
2021,134097,27, 27,R,20,R,20
2021,134097,28, 28,R,4,R,3
2021,134097,29, 29,R,14,R,14
2021,134097,30, 30,R,2,R,2
2021,134097,31, 31,R,7,R,7
2021,134097,32, 32,R,5,R,5
2021,134097,33, 33,R,11,R,10
2021,134097,34, 34,R,109,R,107
2021,134097,35, 35,R,2,R,2
2021,134097,36, 36,R,88,R,87
2021,134097,37, 37,R,53,R,52
2021,134097,39, 39,R,38,R,38
2021,134097,40, 40,R,3,R,3
2021,134097,41, 41,R,2,R,1
2021,134097,42, 42,R,65,R,64
2021,134097,44, 44,R,2,R,2
2021,134097,45, 45,R,18,R,18
2021,134097,47, 47,R,40,R,40
2021,134097,48, 48,R,56,R,53
2021,134097,49, 49,R,3,R,3
2021,134097,50, 50,R,4,R,4
2021,134097,51, 51,R,71,R,70
2021,134097,53, 53,R,7,R,6
2021,134097,54, 54,R,2,R,2
2021,134097,55, 55,R,18,R,18
2021,134097,58,999,R,7549,R,7473
2021,134097,90, 90,R,67,R,59
2021,134097,98, 98,R,1,A,
2021,134097,99, 99,R,7617,R,7532
2021,134130, 1,  1,R,15,R,15
2021,134130, 2,  2,R,1,R,1
2021,134130, 4,  4,R,8,R,7
2021,134130, 5,  5,R,1,R,1
2021,134130, 6,  6,R,22,R,22
2021,134130, 8,  8,R,21,R,21
2021,134130, 9,  9,R,14,R,14
2021,134130,10, 10,R,7,R,7
2021,134130,11, 11,R,3,R,3
2021,134130,12, 12,R,5401,R,5342
2021,134130,13, 13,R,102,R,102
2021,134130,15, 15,R,1,R,1
2021,134130,17, 17,R,49,R,49
2021,134130,18, 18,R,6,R,6
2021,134130,19, 19,R,3,R,3
2021,134130,20, 20,R,7,R,7
2021,134130,21, 21,R,7,R,7
2021,134130,22, 22,R,6,R,6
2021,134130,23, 23,R,1,R,1
2021,134130,24, 24,R,62,R,61
2021,134130,25, 25,R,16,R,16
2021,134130,26, 26,R,12,R,12
2021,134130,27, 27,R,15,R,15
2021,134130,28, 28,R,5,R,5
2021,134130,29, 29,R,10,R,10
2021,134130,30, 30,R,1,R,1
2021,134130,31, 31,R,5,R,5
2021,134130,32, 32,R,3,R,3
2021,134130,33, 33,R,6,R,6
2021,134130,34, 34,R,114,R,113
2021,134130,35, 35,R,4,R,4
2021,134130,36, 36,R,127,R,127
2021,134130,37, 37,R,44,R,44
2021,134130,39, 39,R,25,R,24
2021,134130,40, 40,R,9,R,9
2021,134130,41, 41,R,4,R,4
2021,134130,42, 42,R,65,R,63
2021,134130,44, 44,R,5,R,5
2021,134130,45, 45,R,19,R,19
2021,134130,46, 46,R,1,R,1
2021,134130,47, 47,R,23,R,22
2021,134130,48, 48,R,61,R,61
2021,134130,49, 49,R,8,R,8
2021,134130,50, 50,R,4,R,3
2021,134130,51, 51,R,70,R,70
2021,134130,53, 53,R,10,R,10
2021,134130,54, 54,R,1,R,1
2021,134130,55, 55,R,11,R,11
2021,134130,56, 56,R,1,R,1
2021,134130,57, 57,R,56,R,56
2021,134130,58,999,R,6472,R,6405
2021,134130,90, 90,R,315,R,300
2021,134130,99, 99,R,6787,R,6705
2021,135726, 1,  1,R,13,R,13
2021,135726, 2,  2,R,3,R,3
2021,135726, 4,  4,R,5,R,5
2021,135726, 5,  5,R,5,R,5
2021,135726, 6,  6,R,102,R,101
2021,135726, 8,  8,R,29,R,28
2021,135726, 9,  9,R,102,R,97
2021,135726,10, 10,R,16,R,16
2021,135726,11, 11,R,8,R,7
2021,135726,12, 12,R,718,R,710
2021,135726,13, 13,R,76,R,73
2021,135726,17, 17,R,76,R,72
2021,135726,18, 18,R,9,R,9
2021,135726,19, 19,R,6,R,6
2021,135726,20, 20,R,4,R,4
2021,135726,21, 21,R,5,R,5
2021,135726,22, 22,R,6,R,6
2021,135726,23, 23,R,8,R,8
2021,135726,24, 24,R,109,R,105
2021,135726,25, 25,R,99,R,90
2021,135726,26, 26,R,24,R,23
2021,135726,27, 27,R,22,R,21
2021,135726,28, 28,R,4,R,4
2021,135726,29, 29,R,15,R,15
2021,135726,31, 31,R,1,R,1
2021,135726,32, 32,R,3,R,2
2021,135726,33, 33,R,9,R,9
2021,135726,34, 34,R,268,R,267
2021,135726,35, 35,R,1,R,1
2021,135726,36, 36,R,331,R,324
2021,135726,37, 37,R,36,R,35
2021,135726,39, 39,R,34,R,34
2021,135726,40, 40,R,3,R,3
2021,135726,41, 41,R,3,R,3
2021,135726,42, 42,R,129,R,124
2021,135726,44, 44,R,10,R,10
2021,135726,45, 45,R,20,R,20
2021,135726,47, 47,R,28,R,27
2021,135726,48, 48,R,89,R,87
2021,135726,49, 49,R,1,R,1
2021,135726,50, 50,R,2,R,2
2021,135726,51, 51,R,63,R,61
2021,135726,53, 53,R,12,R,12
2021,135726,55, 55,R,8,R,7
2021,135726,57, 57,R,17,R,13
2021,135726,58,999,R,2532,R,2469
2021,135726,69, 69,R,1,R,1
2021,135726,72, 72,R,7,R,7
2021,135726,89,999,R,8,R,8
2021,135726,90, 90,R,226,R,180
2021,135726,99, 99,R,2766,R,2657
2021,137351, 1,  1,R,8,R,8
2021,137351, 4,  4,R,6,R,4
2021,137351, 5,  5,R,2,R,2
2021,137351, 6,  6,R,14,R,14
2021,137351, 8,  8,R,20,R,18
2021,137351, 9,  9,R,20,R,20
2021,137351,10, 10,R,4,R,4
2021,137351,11, 11,R,1,R,1
2021,137351,12, 12,R,4944,R,4889
2021,137351,13, 13,R,41,R,41
2021,137351,15, 15,R,1,R,1
2021,137351,17, 17,R,67,R,67
2021,137351,18, 18,R,15,R,15
2021,137351,19, 19,R,7,R,7
2021,137351,20, 20,R,10,R,10
2021,137351,21, 21,R,10,R,10
2021,137351,22, 22,R,4,R,4
2021,137351,23, 23,R,4,R,4
2021,137351,24, 24,R,40,R,39
2021,137351,25, 25,R,14,R,14
2021,137351,26, 26,R,31,R,30
2021,137351,27, 27,R,16,R,15
2021,137351,28, 28,R,2,R,2
2021,137351,29, 29,R,20,R,20
2021,137351,30, 30,R,3,R,3
2021,137351,31, 31,R,2,R,2
2021,137351,32, 32,R,5,R,5
2021,137351,33, 33,R,12,R,12
2021,137351,34, 34,R,75,R,75
2021,137351,36, 36,R,73,R,71
2021,137351,37, 37,R,21,R,20
2021,137351,38, 38,R,3,R,3
2021,137351,39, 39,R,49,R,49
2021,137351,40, 40,R,3,R,3
2021,137351,41, 41,R,1,R,1
2021,137351,42, 42,R,60,R,60
2021,137351,44, 44,R,4,R,4
2021,137351,45, 45,R,13,R,12
2021,137351,47, 47,R,22,R,21
2021,137351,48, 48,R,23,R,23
2021,137351,49, 49,R,2,R,2
2021,137351,50, 50,R,1,R,1
2021,137351,51, 51,R,40,R,40
2021,137351,53, 53,R,1,R,1
2021,137351,55, 55,R,23,R,22
2021,137351,57, 57,R,74,R,62
2021,137351,58,999,R,5811,R,5731
2021,137351,90, 90,R,468,R,345
2021,137351,99, 99,R,6279,R,6076
2021,139658, 1,  1,R,14,R,14
2021,139658, 2,  2,R,1,R,1
2021,139658, 4,  4,R,8,R,8
2021,139658, 5,  5,R,7,R,7
2021,139658, 6,  6,R,99,R,91
2021,139658, 8,  8,R,13,R,13
2021,139658, 9,  9,R,22,R,21
2021,139658,10, 10,R,3,R,3
2021,139658,11, 11,R,16,R,16
2021,139658,12, 12,R,69,R,68
2021,139658,13, 13,R,170,R,163
2021,139658,15, 15,R,4,R,3
2021,139658,16, 16,R,1,R,1
2021,139658,17, 17,R,58,R,57
2021,139658,18, 18,R,6,R,5
2021,139658,19, 19,R,2,R,2
2021,139658,20, 20,R,1,R,1
2021,139658,21, 21,R,9,R,9
2021,139658,22, 22,R,8,R,8
2021,139658,23, 23,R,2,R,2
2021,139658,24, 24,R,57,R,52
2021,139658,25, 25,R,42,R,38
2021,139658,26, 26,R,5,R,5
2021,139658,27, 27,R,13,R,12
2021,139658,29, 29,R,9,R,9
2021,139658,30, 30,R,3,R,3
2021,139658,31, 31,R,2,R,2
2021,139658,32, 32,R,6,R,6
2021,139658,33, 33,R,2,R,2
2021,139658,34, 34,R,81,R,76
2021,139658,35, 35,R,3,R,3
2021,139658,36, 36,R,179,R,159
2021,139658,37, 37,R,34,R,31
2021,139658,39, 39,R,24,R,20
2021,139658,40, 40,R,6,R,6
2021,139658,41, 41,R,5,R,4
2021,139658,42, 42,R,37,R,35
2021,139658,44, 44,R,2,R,1
2021,139658,45, 45,R,9,R,9
2021,139658,46, 46,R,1,R,1
2021,139658,47, 47,R,19,R,18
2021,139658,48, 48,R,83,R,82
2021,139658,49, 49,R,5,R,5
2021,139658,50, 50,R,2,R,2
2021,139658,51, 51,R,24,R,23
2021,139658,53, 53,R,18,R,16
2021,139658,54, 54,R,1,R,1
2021,139658,55, 55,R,8,R,7
2021,139658,56, 56,R,1,R,1
2021,139658,58,999,R,1194,R,1122
2021,139658,66, 66,R,2,R,2
2021,139658,69, 69,R,2,R,2
2021,139658,72, 72,R,3,R,3
2021,139658,89,999,R,7,R,7
2021,139658,90, 90,R,293,R,258
2021,139658,99, 99,R,1494,R,1387
2021,139755, 1,  1,R,24,R,24
2021,139755, 2,  2,R,1,R,1
2021,139755, 4,  4,R,9,R,9
2021,139755, 5,  5,R,3,R,3
2021,139755, 6,  6,R,67,R,67
2021,139755, 8,  8,R,26,R,26
2021,139755, 9,  9,R,12,R,11
2021,139755,10, 10,R,8,R,8
2021,139755,11, 11,R,4,R,3
2021,139755,12, 12,R,124,R,121
2021,139755,13, 13,R,1873,R,1859
2021,139755,15, 15,R,1,R,1
2021,139755,16, 16,R,2,R,2
2021,139755,17, 17,R,66,R,66
2021,139755,18, 18,R,10,R,10
2021,139755,19, 19,R,8,R,8
2021,139755,20, 20,R,9,R,9
2021,139755,21, 21,R,6,R,6
2021,139755,22, 22,R,7,R,7
2021,139755,23, 23,R,2,R,2
2021,139755,24, 24,R,65,R,63
2021,139755,25, 25,R,36,R,33
2021,139755,26, 26,R,9,R,9
2021,139755,27, 27,R,11,R,11
2021,139755,28, 28,R,4,R,4
2021,139755,29, 29,R,12,R,12
2021,139755,30, 30,R,1,R,1
2021,139755,31, 31,R,4,R,4
2021,139755,32, 32,R,6,R,6
2021,139755,33, 33,R,8,R,7
2021,139755,34, 34,R,123,R,122
2021,139755,35, 35,R,2,R,2
2021,139755,36, 36,R,77,R,71
2021,139755,37, 37,R,77,R,75
2021,139755,38, 38,R,1,R,1
2021,139755,39, 39,R,38,R,37
2021,139755,40, 40,R,5,R,5
2021,139755,41, 41,R,7,R,6
2021,139755,42, 42,R,59,R,59
2021,139755,44, 44,R,1,R,1
2021,139755,45, 45,R,30,R,30
2021,139755,46, 46,R,2,R,2
2021,139755,47, 47,R,37,R,36
2021,139755,48, 48,R,75,R,73
2021,139755,49, 49,R,2,R,2
2021,139755,50, 50,R,3,R,2
2021,139755,51, 51,R,76,R,74
2021,139755,53, 53,R,21,R,21
2021,139755,54, 54,R,4,R,4
2021,139755,55, 55,R,7,R,7
2021,139755,56, 56,R,1,R,1
2021,139755,57, 57,R,64,R,48
2021,139755,58,999,R,3130,R,3072
2021,139755,66, 66,R,1,R,1
2021,139755,69, 69,R,1,R,0
2021,139755,72, 72,R,3,R,3
2021,139755,89,999,R,5,R,4
2021,139755,90, 90,R,336,R,289
2021,139755,99, 99,R,3471,R,3365
2021,139959, 1,  1,R,13,R,12
2021,139959, 4,  4,R,4,R,4
2021,139959, 5,  5,R,6,R,6
2021,139959, 6,  6,R,62,R,61
2021,139959, 8,  8,R,28,R,28
2021,139959, 9,  9,R,13,R,12
2021,139959,10, 10,R,3,R,3
2021,139959,11, 11,R,2,R,2
2021,139959,12, 12,R,83,R,83
2021,139959,13, 13,R,4764,R,4742
2021,139959,16, 16,R,2,R,2
2021,139959,17, 17,R,32,R,31
2021,139959,18, 18,R,10,R,10
2021,139959,19, 19,R,2,R,2
2021,139959,20, 20,R,3,R,3
2021,139959,21, 21,R,10,R,10
2021,139959,22, 22,R,20,R,20
2021,139959,23, 23,R,2,R,2
2021,139959,24, 24,R,63,R,61
2021,139959,25, 25,R,17,R,17
2021,139959,26, 26,R,9,R,9
2021,139959,27, 27,R,7,R,7
2021,139959,28, 28,R,7,R,7
2021,139959,29, 29,R,7,R,7
2021,139959,31, 31,R,1,R,1
2021,139959,32, 32,R,3,R,3
2021,139959,33, 33,R,3,R,3
2021,139959,34, 34,R,35,R,35
2021,139959,36, 36,R,83,R,81
2021,139959,37, 37,R,105,R,105
2021,139959,39, 39,R,20,R,19
2021,139959,40, 40,R,3,R,3
2021,139959,41, 41,R,5,R,5
2021,139959,42, 42,R,40,R,40
2021,139959,44, 44,R,3,R,3
2021,139959,45, 45,R,46,R,46
2021,139959,46, 46,R,1,R,1
2021,139959,47, 47,R,40,R,39
2021,139959,48, 48,R,109,R,109
2021,139959,49, 49,R,2,R,2
2021,139959,50, 50,R,2,R,2
2021,139959,51, 51,R,83,R,80
2021,139959,53, 53,R,7,R,7
2021,139959,54, 54,R,1,R,1
2021,139959,55, 55,R,10,R,10
2021,139959,57, 57,R,5,R,5
2021,139959,58,999,R,5776,R,5741
2021,139959,90, 90,R,43,R,37
