year,UNITID,OMCHRT,XOMRCHRT,OMRCHRT,XOMEXCLS,OMEXCLS,XOMACHRT,OMACHRT,XOMCERT4,OMCERT4,XOMASSC4,OMASSC4,XOMBACH4,OMBACH4,XOMAWDN4,OMAWDN4,XOMAWDP4,OMAWDP4,XOMCERT6,OMCERT6,XOMASSC6,OMASSC6,XOMBACH6,OMBACH6,XOMAWDN6,OMAWDN6,XOMAWDP6,OMAWDP6,XOMCERT8,OMCERT8,XOMASSC8,OMASSC8,XOMBACH8,OMBACH8,XOMAWDN8,OMAWDN8,XOMENRYI,OMENRYI,XOMENRAI,OMENRAI,XOMENRUN,OMENRUN,XOMNOAWD,OMNOAWD,XOMAWDP8,OMAWDP8,XOMENRTP,OMENRTP,XOMENRYP,OMENRYP,XOMENRAP,OMENRAP,XOMENRUP,OMENRUP 
2020,239105,12,R,1619,R,0,R,1619,R,0,R,0,R,1100,R,1100,R,68,R,0,R,0,R,1396,R,1396,R,86,R,0,R,0,R,1405,R,1405,R,1,R,179,R,34,R,214,R,87,R,11,R,0,R,11,R,2
2020,239105,20,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,20,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,4,R,20,R,40,R,0,R,40,R,40
2020,239105,22,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,20,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,4,R,20,R,40,R,0,R,40,R,40
2020,239105,30,R,197,R,0,R,197,R,0,R,0,R,148,R,148,R,75,R,0,R,0,R,155,R,155,R,79,R,0,R,0,R,157,R,157,R,0,R,34,R,6,R,40,R,80,R,17,R,0,R,17,R,3
2020,239105,31,R,9,R,0,R,9,R,0,R,0,R,5,R,5,R,56,R,0,R,0,R,5,R,5,R,56,R,0,R,0,R,5,R,5,R,0,R,4,R,0,R,4,R,56,R,44,R,0,R,44,R,0
2020,239105,32,R,188,R,0,R,188,R,0,R,0,R,143,R,143,R,76,R,0,R,0,R,150,R,150,R,80,R,0,R,0,R,152,R,152,R,0,R,30,R,6,R,36,R,81,R,16,R,0,R,16,R,3
2020,239105,40,R,23,R,0,R,23,R,0,R,0,R,2,R,2,R,9,R,0,R,0,R,3,R,3,R,13,R,0,R,0,R,5,R,5,R,0,R,9,R,9,R,18,R,22,R,39,R,0,R,39,R,39
2020,239105,41,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100
2020,239105,42,R,22,R,0,R,22,R,0,R,0,R,2,R,2,R,9,R,0,R,0,R,3,R,3,R,14,R,0,R,0,R,5,R,5,R,0,R,9,R,8,R,17,R,23,R,41,R,0,R,41,R,36
2020,239105,50,R,2174,R,0,R,2174,R,0,R,0,R,1440,R,1440,R,66,R,0,R,0,R,1805,R,1805,R,83,R,0,R,0,R,1820,R,1820,R,2,R,284,R,68,R,354,R,84,R,13,R,0,R,13,R,3
2020,239105,51,R,340,R,0,R,340,R,0,R,0,R,195,R,195,R,57,R,0,R,0,R,255,R,255,R,75,R,0,R,0,R,257,R,257,R,1,R,64,R,18,R,83,R,76,R,19,R,0,R,19,R,5
2020,239105,52,R,1834,R,0,R,1834,R,0,R,0,R,1245,R,1245,R,68,R,0,R,0,R,1550,R,1550,R,85,R,0,R,0,R,1563,R,1563,R,1,R,220,R,50,R,271,R,85,R,12,R,0,R,12,R,3
2020,240444,10,R,6310,R,0,R,6310,R,0,R,0,R,3818,R,3818,R,61,R,0,R,0,R,5498,R,5498,R,87,R,0,R,0,R,5566,R,5566,R,19,R,479,R,246,R,744,R,88,R,8,R,0,R,8,R,4
2020,240444,11,R,834,R,0,R,834,R,0,R,0,R,435,R,435,R,52,R,0,R,0,R,694,R,694,R,83,R,0,R,0,R,703,R,703,R,1,R,81,R,49,R,131,R,84,R,10,R,0,R,10,R,6
2020,240444,12,R,5476,R,0,R,5476,R,0,R,0,R,3383,R,3383,R,62,R,0,R,0,R,4804,R,4804,R,88,R,0,R,0,R,4863,R,4863,R,18,R,398,R,197,R,613,R,89,R,8,R,0,R,7,R,4
2020,240444,20,R,5,R,0,R,5,R,0,R,0,R,1,R,1,R,20,R,0,R,0,R,2,R,2,R,40,R,0,R,0,R,3,R,3,R,1,R,1,R,0,R,2,R,60,R,40,R,20,R,20,R,0
2020,240444,21,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,100,R,100,R,0,R,0
2020,240444,22,R,4,R,0,R,4,R,0,R,0,R,1,R,1,R,25,R,0,R,0,R,2,R,2,R,50,R,0,R,0,R,3,R,3,R,0,R,1,R,0,R,1,R,75,R,25,R,0,R,25,R,0
2020,240444,30,R,1506,R,0,R,1506,R,0,R,0,R,1203,R,1203,R,80,R,0,R,0,R,1276,R,1276,R,85,R,0,R,0,R,1289,R,1289,R,6,R,137,R,74,R,217,R,86,R,9,R,0,R,9,R,5
2020,240444,31,R,330,R,0,R,330,R,0,R,0,R,253,R,253,R,77,R,0,R,0,R,273,R,273,R,83,R,0,R,0,R,275,R,275,R,1,R,35,R,19,R,55,R,83,R,11,R,0,R,11,R,6
2020,240444,32,R,1176,R,0,R,1176,R,0,R,0,R,950,R,950,R,81,R,0,R,0,R,1003,R,1003,R,85,R,0,R,0,R,1014,R,1014,R,5,R,102,R,55,R,162,R,86,R,9,R,0,R,9,R,5
2020,240444,40,R,106,R,0,R,106,R,0,R,0,R,55,R,55,R,52,R,0,R,0,R,66,R,66,R,62,R,0,R,0,R,70,R,70,R,0,R,22,R,14,R,36,R,66,R,21,R,0,R,21,R,13
2020,240444,41,R,30,R,0,R,30,R,0,R,0,R,16,R,16,R,53,R,0,R,0,R,18,R,18,R,60,R,0,R,0,R,18,R,18,R,0,R,7,R,5,R,12,R,60,R,23,R,0,R,23,R,17
2020,240444,42,R,76,R,0,R,76,R,0,R,0,R,39,R,39,R,51,R,0,R,0,R,48,R,48,R,63,R,0,R,0,R,52,R,52,R,0,R,15,R,9,R,24,R,68,R,20,R,0,R,20,R,12
2020,240444,50,R,7927,R,0,R,7927,R,0,R,0,R,5077,R,5077,R,64,R,0,R,0,R,6842,R,6842,R,86,R,0,R,0,R,6928,R,6928,R,26,R,639,R,334,R,999,R,87,R,8,R,0,R,8,R,4
2020,240444,51,R,1195,R,0,R,1195,R,0,R,0,R,704,R,704,R,59,R,0,R,0,R,985,R,985,R,82,R,0,R,0,R,996,R,996,R,3,R,123,R,73,R,199,R,83,R,11,R,0,R,10,R,6
2020,240444,52,R,6732,R,0,R,6732,R,0,R,0,R,4373,R,4373,R,65,R,0,R,0,R,5857,R,5857,R,87,R,0,R,0,R,5932,R,5932,R,23,R,516,R,261,R,800,R,88,R,8,R,0,R,8,R,4
2020,243744,10,R,1762,R,0,R,1762,R,0,R,0,R,1319,R,1319,R,75,R,0,R,0,R,1663,R,1663,R,94,R,0,R,0,R,1704,R,1704,R,5,R,14,R,39,R,58,R,97,R,1,R,0,R,1,R,2
2020,243744,11,R,249,R,0,R,249,R,0,R,0,R,170,R,170,R,68,R,0,R,0,R,231,R,231,R,93,R,0,R,0,R,238,R,238,R,1,R,4,R,6,R,11,R,96,R,2,R,0,R,2,R,2
2020,243744,12,R,1513,R,0,R,1513,R,0,R,0,R,1149,R,1149,R,76,R,0,R,0,R,1432,R,1432,R,95,R,0,R,0,R,1466,R,1466,R,4,R,10,R,33,R,47,R,97,R,1,R,0,R,1,R,2
2020,243744,30,R,31,R,0,R,31,R,0,R,0,R,22,R,22,R,71,R,0,R,0,R,25,R,25,R,81,R,0,R,0,R,25,R,25,R,1,R,1,R,4,R,6,R,81,R,6,R,3,R,3,R,13
2020,243744,31,R,10,R,0,R,10,R,0,R,0,R,8,R,8,R,80,R,0,R,0,R,9,R,9,R,90,R,0,R,0,R,9,R,9,R,0,R,0,R,1,R,1,R,90,R,0,R,0,R,0,R,10
2020,243744,32,R,21,R,0,R,21,R,0,R,0,R,14,R,14,R,67,R,0,R,0,R,16,R,16,R,76,R,0,R,0,R,16,R,16,R,1,R,1,R,3,R,5,R,76,R,10,R,5,R,5,R,14
2020,243744,50,R,1793,R,0,R,1793,R,0,R,0,R,1341,R,1341,R,75,R,0,R,0,R,1688,R,1688,R,94,R,0,R,0,R,1729,R,1729,R,6,R,15,R,43,R,64,R,96,R,1,R,0,R,1,R,2
2020,243744,51,R,259,R,0,R,259,R,0,R,0,R,178,R,178,R,69,R,0,R,0,R,240,R,240,R,93,R,0,R,0,R,247,R,247,R,1,R,4,R,7,R,12,R,95,R,2,R,0,R,2,R,3
2020,243744,52,R,1534,R,0,R,1534,R,0,R,0,R,1163,R,1163,R,76,R,0,R,0,R,1448,R,1448,R,94,R,0,R,0,R,1482,R,1482,R,5,R,11,R,36,R,52,R,97,R,1,R,0,R,1,R,2
2020,243780,10,R,6527,R,3,R,6524,R,3,R,4,R,3592,R,3599,R,55,R,4,R,3,R,5253,R,5260,R,81,R,4,R,3,R,5356,R,5363,R,17,R,781,R,363,R,1161,R,82,R,12,R,0,R,12,R,6
2020,243780,11,R,1235,R,1,R,1234,R,0,R,1,R,615,R,616,R,50,R,1,R,2,R,893,R,896,R,73,R,1,R,2,R,912,R,915,R,2,R,242,R,75,R,319,R,74,R,20,R,0,R,20,R,6
2020,243780,12,R,5292,R,2,R,5290,R,3,R,3,R,2977,R,2983,R,56,R,3,R,1,R,4360,R,4364,R,82,R,3,R,1,R,4444,R,4448,R,15,R,539,R,288,R,842,R,84,R,10,R,0,R,10,R,5
2020,243780,20,R,40,R,0,R,40,R,0,R,0,R,5,R,5,R,13,R,0,R,0,R,7,R,7,R,18,R,0,R,1,R,8,R,9,R,1,R,10,R,20,R,31,R,23,R,28,R,3,R,25,R,50
2020,243780,21,R,10,R,0,R,10,R,0,R,0,R,1,R,1,R,10,R,0,R,0,R,1,R,1,R,10,R,0,R,1,R,1,R,2,R,0,R,3,R,5,R,8,R,20,R,30,R,0,R,30,R,50
2020,243780,22,R,30,R,0,R,30,R,0,R,0,R,4,R,4,R,13,R,0,R,0,R,6,R,6,R,20,R,0,R,0,R,7,R,7,R,1,R,7,R,15,R,23,R,23,R,27,R,3,R,23,R,50
2020,243780,30,R,1196,R,1,R,1195,R,0,R,5,R,671,R,676,R,57,R,1,R,4,R,744,R,749,R,63,R,1,R,4,R,752,R,757,R,3,R,174,R,261,R,438,R,63,R,15,R,0,R,15,R,22
2020,243780,31,R,306,R,0,R,306,R,0,R,3,R,183,R,186,R,61,R,1,R,3,R,206,R,210,R,69,R,1,R,3,R,210,R,214,R,1,R,64,R,27,R,92,R,70,R,21,R,0,R,21,R,9
2020,243780,32,R,890,R,1,R,889,R,0,R,2,R,488,R,490,R,55,R,0,R,1,R,538,R,539,R,61,R,0,R,1,R,542,R,543,R,2,R,110,R,234,R,346,R,61,R,13,R,0,R,12,R,26
2020,243780,40,R,349,R,0,R,349,R,3,R,3,R,31,R,37,R,11,R,1,R,5,R,53,R,59,R,17,R,1,R,5,R,55,R,61,R,5,R,138,R,145,R,288,R,17,R,41,R,1,R,40,R,42
2020,243780,41,R,43,R,0,R,43,R,0,R,0,R,8,R,8,R,19,R,0,R,0,R,14,R,14,R,33,R,0,R,0,R,14,R,14,R,1,R,14,R,14,R,29,R,33,R,35,R,2,R,33,R,33
2020,243780,42,R,306,R,0,R,306,R,3,R,3,R,23,R,29,R,9,R,1,R,5,R,39,R,45,R,15,R,1,R,5,R,41,R,47,R,4,R,124,R,131,R,259,R,15,R,42,R,1,R,41,R,43
2020,243780,50,R,8112,R,4,R,8108,R,6,R,12,R,4299,R,4317,R,53,R,6,R,12,R,6057,R,6075,R,75,R,6,R,13,R,6171,R,6190,R,26,R,1103,R,789,R,1918,R,76,R,14,R,0,R,14,R,10
2020,243780,51,R,1594,R,1,R,1593,R,0,R,4,R,807,R,811,R,51,R,2,R,5,R,1114,R,1121,R,70,R,2,R,6,R,1137,R,1145,R,4,R,323,R,121,R,448,R,72,R,21,R,0,R,20,R,8
2020,243780,52,R,6518,R,3,R,6515,R,6,R,8,R,3492,R,3506,R,54,R,4,R,7,R,4943,R,4954,R,76,R,4,R,7,R,5034,R,5045,R,22,R,780,R,668,R,1470,R,77,R,12,R,0,R,12,R,10
2020,445188,10,R,1513,R,3,R,1510,R,0,R,0,R,572,R,572,R,38,R,0,R,0,R,993,R,993,R,66,R,0,R,0,R,1021,R,1021,R,4,R,381,R,104,R,489,R,68,R,25,R,0,R,25,R,7
2020,445188,11,R,940,R,1,R,939,R,0,R,0,R,348,R,348,R,37,R,0,R,0,R,607,R,607,R,65,R,0,R,0,R,628,R,628,R,3,R,239,R,69,R,311,R,67,R,26,R,0,R,25,R,7
2020,445188,12,R,573,R,2,R,571,R,0,R,0,R,224,R,224,R,39,R,0,R,0,R,386,R,386,R,68,R,0,R,0,R,393,R,393,R,1,R,142,R,35,R,178,R,69,R,25,R,0,R,25,R,6
2020,445188,30,R,169,R,0,R,169,R,0,R,0,R,145,R,145,R,86,R,0,R,0,R,148,R,148,R,88,R,0,R,0,R,148,R,148,R,0,R,10,R,11,R,21,R,88,R,6,R,0,R,6,R,7
2020,445188,31,R,116,R,0,R,116,R,0,R,0,R,102,R,102,R,88,R,0,R,0,R,103,R,103,R,89,R,0,R,0,R,103,R,103,R,0,R,6,R,7,R,13,R,89,R,5,R,0,R,5,R,6
2020,445188,32,R,53,R,0,R,53,R,0,R,0,R,43,R,43,R,81,R,0,R,0,R,45,R,45,R,85,R,0,R,0,R,45,R,45,R,0,R,4,R,4,R,8,R,85,R,8,R,0,R,8,R,8
2020,445188,40,R,4,R,0,R,4,R,0,R,0,R,1,R,1,R,25,R,0,R,0,R,1,R,1,R,25,R,0,R,0,R,1,R,1,R,0,R,0,R,3,R,3,R,25,R,0,R,0,R,0,R,75
2020,445188,41,R,3,R,0,R,3,R,0,R,0,R,1,R,1,R,33,R,0,R,0,R,1,R,1,R,33,R,0,R,0,R,1,R,1,R,0,R,0,R,2,R,2,R,33,R,0,R,0,R,0,R,67
2020,445188,42,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,100
2020,445188,50,R,1686,R,3,R,1683,R,0,R,0,R,718,R,718,R,43,R,0,R,0,R,1142,R,1142,R,68,R,0,R,0,R,1170,R,1170,R,4,R,391,R,118,R,513,R,70,R,23,R,0,R,23,R,7
2020,445188,51,R,1059,R,1,R,1058,R,0,R,0,R,451,R,451,R,43,R,0,R,0,R,711,R,711,R,67,R,0,R,0,R,732,R,732,R,3,R,245,R,78,R,326,R,69,R,23,R,0,R,23,R,7
2020,445188,52,R,627,R,2,R,625,R,0,R,0,R,267,R,267,R,43,R,0,R,0,R,431,R,431,R,69,R,0,R,0,R,438,R,438,R,1,R,146,R,40,R,187,R,70,R,24,R,0,R,23,R,6
2021,100858,10,R,3723,R,6,R,3717,R,0,R,0,R,1872,R,1872,R,50,R,0,R,0,R,2932,R,2932,R,79,R,0,R,0,R,2991,R,2991,R,20,R,515,R,191,R,726,R,80,R,14,R,1,R,14,R,5
2021,100858,11,R,492,R,0,R,492,R,0,R,0,R,191,R,191,R,39,R,0,R,0,R,334,R,334,R,68,R,0,R,0,R,345,R,345,R,4,R,92,R,51,R,147,R,70,R,20,R,1,R,19,R,10
2021,100858,12,R,3231,R,6,R,3225,R,0,R,0,R,1681,R,1681,R,52,R,0,R,0,R,2598,R,2598,R,81,R,0,R,0,R,2646,R,2646,R,16,R,423,R,140,R,579,R,82,R,14,R,0,R,13,R,4
2021,100858,20,R,34,R,0,R,34,R,0,R,0,R,5,R,5,R,15,R,0,R,0,R,12,R,12,R,35,R,0,R,0,R,14,R,14,R,2,R,14,R,4,R,20,R,41,R,47,R,6,R,41,R,12
2021,100858,21,R,6,R,0,R,6,R,0,R,0,R,1,R,1,R,17,R,0,R,0,R,2,R,2,R,33,R,0,R,0,R,2,R,2,R,0,R,3,R,1,R,4,R,33,R,50,R,0,R,50,R,17
2021,100858,22,R,28,R,0,R,28,R,0,R,0,R,4,R,4,R,14,R,0,R,0,R,10,R,10,R,36,R,0,R,0,R,12,R,12,R,2,R,11,R,3,R,16,R,43,R,46,R,7,R,39,R,11
2021,100858,30,R,1122,R,2,R,1120,R,0,R,0,R,717,R,717,R,64,R,0,R,0,R,818,R,818,R,73,R,0,R,0,R,831,R,831,R,7,R,207,R,75,R,289,R,74,R,19,R,1,R,18,R,7
2021,100858,31,R,338,R,0,R,338,R,0,R,0,R,198,R,198,R,59,R,0,R,0,R,232,R,232,R,69,R,0,R,0,R,236,R,236,R,4,R,68,R,30,R,102,R,70,R,21,R,1,R,20,R,9
2021,100858,32,R,784,R,2,R,782,R,0,R,0,R,519,R,519,R,66,R,0,R,0,R,586,R,586,R,75,R,0,R,0,R,595,R,595,R,3,R,139,R,45,R,187,R,76,R,18,R,0,R,18,R,6
2021,100858,40,R,154,R,0,R,154,R,0,R,0,R,59,R,59,R,38,R,0,R,0,R,80,R,80,R,52,R,0,R,0,R,83,R,83,R,2,R,47,R,22,R,71,R,54,R,32,R,1,R,31,R,14
2021,100858,41,R,35,R,0,R,35,R,0,R,0,R,13,R,13,R,37,R,0,R,0,R,16,R,16,R,46,R,0,R,0,R,16,R,16,R,0,R,10,R,9,R,19,R,46,R,29,R,0,R,29,R,26
2021,100858,42,R,119,R,0,R,119,R,0,R,0,R,46,R,46,R,39,R,0,R,0,R,64,R,64,R,54,R,0,R,0,R,67,R,67,R,2,R,37,R,13,R,52,R,56,R,33,R,2,R,31,R,11
2021,100858,50,R,5033,R,8,R,5025,R,0,R,0,R,2653,R,2653,R,53,R,0,R,0,R,3842,R,3842,R,76,R,0,R,0,R,3919,R,3919,R,31,R,783,R,292,R,1106,R,78,R,16,R,1,R,16,R,6
2021,100858,51,R,871,R,0,R,871,R,0,R,0,R,403,R,403,R,46,R,0,R,0,R,584,R,584,R,67,R,0,R,0,R,599,R,599,R,8,R,173,R,91,R,272,R,69,R,21,R,1,R,20,R,10
2021,100858,52,R,4162,R,8,R,4154,R,0,R,0,R,2250,R,2250,R,54,R,0,R,0,R,3258,R,3258,R,78,R,0,R,0,R,3320,R,3320,R,23,R,610,R,201,R,834,R,80,R,15,R,1,R,15,R,5
2021,110404,10,R,249,R,0,R,249,R,0,R,0,R,210,R,210,R,84,R,0,R,0,R,233,R,233,R,94,R,0,R,0,R,236,R,236,R,0,R,11,R,2,R,13,R,95,R,4,R,0,R,4,R,1
2021,110404,11,R,21,R,0,R,21,R,0,R,0,R,17,R,17,R,81,R,0,R,0,R,21,R,21,R,100,R,0,R,0,R,21,R,21,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2021,110404,12,R,228,R,0,R,228,R,0,R,0,R,193,R,193,R,85,R,0,R,0,R,212,R,212,R,93,R,0,R,0,R,215,R,215,R,0,R,11,R,2,R,13,R,94,R,5,R,0,R,5,R,1
2021,110404,30,R,7,R,0,R,7,R,0,R,0,R,7,R,7,R,100,R,0,R,0,R,7,R,7,R,100,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2021,110404,32,R,7,R,0,R,7,R,0,R,0,R,7,R,7,R,100,R,0,R,0,R,7,R,7,R,100,R,0,R,0,R,7,R,7,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2021,110404,50,R,256,R,0,R,256,R,0,R,0,R,217,R,217,R,85,R,0,R,0,R,240,R,240,R,94,R,0,R,0,R,243,R,243,R,0,R,11,R,2,R,13,R,95,R,4,R,0,R,4,R,1
2021,110404,51,R,21,R,0,R,21,R,0,R,0,R,17,R,17,R,81,R,0,R,0,R,21,R,21,R,100,R,0,R,0,R,21,R,21,R,0,R,0,R,0,R,0,R,100,R,0,R,0,R,0,R,0
2021,110404,52,R,235,R,0,R,235,R,0,R,0,R,200,R,200,R,85,R,0,R,0,R,219,R,219,R,93,R,0,R,0,R,222,R,222,R,0,R,11,R,2,R,13,R,94,R,5,R,0,R,5,R,1
2021,110635,10,R,5667,R,0,R,5667,R,0,R,0,R,4383,R,4383,R,77,R,0,R,0,R,5243,R,5243,R,93,R,0,R,0,R,5336,R,5336,R,22,R,214,R,95,R,331,R,94,R,4,R,0,R,4,R,2
2021,110635,11,R,1411,R,0,R,1411,R,0,R,0,R,948,R,948,R,67,R,0,R,0,R,1244,R,1244,R,88,R,0,R,0,R,1272,R,1272,R,12,R,99,R,28,R,139,R,90,R,8,R,1,R,7,R,2
2021,110635,12,R,4256,R,0,R,4256,R,0,R,0,R,3435,R,3435,R,81,R,0,R,0,R,3999,R,3999,R,94,R,0,R,0,R,4064,R,4064,R,10,R,115,R,67,R,192,R,95,R,3,R,0,R,3,R,2
2021,110635,20,R,33,R,0,R,33,R,0,R,0,R,10,R,10,R,30,R,0,R,0,R,23,R,23,R,70,R,0,R,0,R,25,R,25,R,2,R,6,R,0,R,8,R,76,R,24,R,6,R,18,R,0
2021,110635,21,R,16,R,0,R,16,R,0,R,0,R,4,R,4,R,25,R,0,R,0,R,12,R,12,R,75,R,0,R,0,R,12,R,12,R,2,R,2,R,0,R,4,R,75,R,25,R,13,R,13,R,0
2021,110635,22,R,17,R,0,R,17,R,0,R,0,R,6,R,6,R,35,R,0,R,0,R,11,R,11,R,65,R,0,R,0,R,13,R,13,R,0,R,4,R,0,R,4,R,76,R,24,R,0,R,24,R,0
2021,110635,30,R,2476,R,0,R,2476,R,0,R,0,R,2271,R,2271,R,92,R,0,R,0,R,2339,R,2339,R,94,R,0,R,0,R,2354,R,2354,R,4,R,71,R,47,R,122,R,95,R,3,R,0,R,3,R,2
2021,110635,31,R,1144,R,0,R,1144,R,0,R,0,R,1042,R,1042,R,91,R,0,R,0,R,1069,R,1069,R,93,R,0,R,0,R,1078,R,1078,R,2,R,42,R,22,R,66,R,94,R,4,R,0,R,4,R,2
2021,110635,32,R,1332,R,0,R,1332,R,0,R,0,R,1229,R,1229,R,92,R,0,R,0,R,1270,R,1270,R,95,R,0,R,0,R,1276,R,1276,R,2,R,29,R,25,R,56,R,96,R,2,R,0,R,2,R,2
2021,110635,40,R,62,R,0,R,62,R,0,R,0,R,43,R,43,R,69,R,0,R,0,R,51,R,51,R,82,R,0,R,0,R,52,R,52,R,0,R,4,R,6,R,10,R,84,R,6,R,0,R,6,R,10
2021,110635,41,R,44,R,0,R,44,R,0,R,0,R,31,R,31,R,70,R,0,R,0,R,38,R,38,R,86,R,0,R,0,R,38,R,38,R,0,R,2,R,4,R,6,R,86,R,5,R,0,R,5,R,9
2021,110635,42,R,18,R,0,R,18,R,0,R,0,R,12,R,12,R,67,R,0,R,0,R,13,R,13,R,72,R,0,R,0,R,14,R,14,R,0,R,2,R,2,R,4,R,78,R,11,R,0,R,11,R,11
2021,110635,50,R,8238,R,0,R,8238,R,0,R,0,R,6707,R,6707,R,81,R,0,R,0,R,7656,R,7656,R,93,R,0,R,0,R,7767,R,7767,R,28,R,295,R,148,R,471,R,94,R,4,R,0,R,4,R,2
2021,110635,51,R,2615,R,0,R,2615,R,0,R,0,R,2025,R,2025,R,77,R,0,R,0,R,2363,R,2363,R,90,R,0,R,0,R,2400,R,2400,R,16,R,145,R,54,R,215,R,92,R,6,R,1,R,6,R,2
2021,110635,52,R,5623,R,0,R,5623,R,0,R,0,R,4682,R,4682,R,83,R,0,R,0,R,5293,R,5293,R,94,R,0,R,0,R,5367,R,5367,R,12,R,150,R,94,R,256,R,95,R,3,R,0,R,3,R,2
2021,110644,10,R,5076,R,2,R,5074,R,0,R,0,R,3201,R,3201,R,63,R,0,R,0,R,4398,R,4398,R,87,R,0,R,0,R,4485,R,4485,R,13,R,405,R,171,R,589,R,88,R,8,R,0,R,8,R,3
2021,110644,11,R,1896,R,1,R,1895,R,0,R,0,R,1020,R,1020,R,54,R,0,R,0,R,1572,R,1572,R,83,R,0,R,0,R,1622,R,1622,R,7,R,190,R,76,R,273,R,86,R,10,R,0,R,10,R,4
2021,110644,12,R,3180,R,1,R,3179,R,0,R,0,R,2181,R,2181,R,69,R,0,R,0,R,2826,R,2826,R,89,R,0,R,0,R,2863,R,2863,R,6,R,215,R,95,R,316,R,90,R,7,R,0,R,7,R,3
2021,110644,20,R,50,R,0,R,50,R,0,R,0,R,15,R,15,R,30,R,0,R,0,R,31,R,31,R,62,R,0,R,0,R,34,R,34,R,0,R,11,R,5,R,16,R,68,R,22,R,0,R,22,R,10
2021,110644,21,R,34,R,0,R,34,R,0,R,0,R,10,R,10,R,29,R,0,R,0,R,25,R,25,R,74,R,0,R,0,R,26,R,26,R,0,R,7,R,1,R,8,R,76,R,21,R,0,R,21,R,3
2021,110644,22,R,16,R,0,R,16,R,0,R,0,R,5,R,5,R,31,R,0,R,0,R,6,R,6,R,38,R,0,R,0,R,8,R,8,R,0,R,4,R,4,R,8,R,50,R,25,R,0,R,25,R,25
2021,110644,30,R,3066,R,1,R,3065,R,0,R,0,R,2707,R,2707,R,88,R,0,R,0,R,2764,R,2764,R,90,R,0,R,0,R,2794,R,2794,R,6,R,144,R,121,R,271,R,91,R,5,R,0,R,5,R,4
2021,110644,31,R,1496,R,1,R,1495,R,0,R,0,R,1296,R,1296,R,87,R,0,R,0,R,1326,R,1326,R,89,R,0,R,0,R,1343,R,1343,R,4,R,77,R,71,R,152,R,90,R,5,R,0,R,5,R,5
2021,110644,32,R,1570,R,0,R,1570,R,0,R,0,R,1411,R,1411,R,90,R,0,R,0,R,1438,R,1438,R,92,R,0,R,0,R,1451,R,1451,R,2,R,67,R,50,R,119,R,92,R,4,R,0,R,4,R,3
2021,110644,40,R,60,R,0,R,60,R,0,R,0,R,38,R,38,R,63,R,0,R,0,R,41,R,41,R,68,R,0,R,0,R,42,R,42,R,0,R,12,R,6,R,18,R,70,R,20,R,0,R,20,R,10
2021,110644,41,R,27,R,0,R,27,R,0,R,0,R,14,R,14,R,52,R,0,R,0,R,16,R,16,R,59,R,0,R,0,R,16,R,16,R,0,R,7,R,4,R,11,R,59,R,26,R,0,R,26,R,15
2021,110644,42,R,33,R,0,R,33,R,0,R,0,R,24,R,24,R,73,R,0,R,0,R,25,R,25,R,76,R,0,R,0,R,26,R,26,R,0,R,5,R,2,R,7,R,79,R,15,R,0,R,15,R,6
2021,110644,50,R,8252,R,3,R,8249,R,0,R,0,R,5961,R,5961,R,72,R,0,R,0,R,7234,R,7234,R,88,R,0,R,0,R,7355,R,7355,R,19,R,572,R,303,R,894,R,89,R,7,R,0,R,7,R,4
2021,110644,51,R,3453,R,2,R,3451,R,0,R,0,R,2340,R,2340,R,68,R,0,R,0,R,2939,R,2939,R,85,R,0,R,0,R,3007,R,3007,R,11,R,281,R,152,R,444,R,87,R,8,R,0,R,8,R,4
2021,110644,52,R,4799,R,1,R,4798,R,0,R,0,R,3621,R,3621,R,75,R,0,R,0,R,4295,R,4295,R,90,R,0,R,0,R,4348,R,4348,R,8,R,291,R,151,R,450,R,91,R,6,R,0,R,6,R,3
2021,110653,10,R,5450,R,3,R,5447,R,0,R,0,R,3774,R,3774,R,69,R,0,R,0,R,4599,R,4599,R,84,R,0,R,0,R,4659,R,4659,R,11,R,584,R,193,R,788,R,86,R,11,R,0,R,11,R,4
2021,110653,11,R,2538,R,0,R,2538,R,0,R,0,R,1700,R,1700,R,67,R,0,R,0,R,2124,R,2124,R,84,R,0,R,0,R,2155,R,2155,R,7,R,288,R,88,R,383,R,85,R,12,R,0,R,11,R,3
