year,UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   ,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
2223,223232,R,2178636000,R,1250529000,R,0,R,4008075000,R,1004468000,R,721440000,R,1146724000,R,1856883000,R,1004920000,R,851963000,R,3003607000,R,207051000,R,1336355000,R,196066000,R,255923000,R,6120000,R,2001515000,R,750986000,R,973888000,R,886347000,R,406000,R,87947000,R,2915660000,R,0,R,3003607000,R,10478735,R,3573006,R,9841780,R,0,R,54005557,R,327011052,R,404910130,R,393232430,R,1198965,R,394431395,R,587844000,R,587844000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21992000,R,21625000,R,367000,R,0,R,12619000,R,12018000,R,601000,Z,0,R,130000,R,78000,R,52000,Z,0,R,174246000,R,63729000,R,61632000,R,48885000,R,153642000,R,56014000,R,48743000,R,48885000,R,20604000,R,7715000,R,12889000,R,0,R,1143000,R,1143000,Z,0,Z,0,R,23359000,R,77461000,R,4432000,R,-58534000,R,31663000,R,31663000,R,54942000,R,54942000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,65950000,R,63637000,R,2313000,R,0,R,973888000,R,914140000,R,69397000,R,-9649000,R,0,R,30017000,R,-30017000,Z,0,R,973888000,R,944157000,R,39380000,R,-9649000,R,366033000,R,176733000,R,72518000,R,23300000,R,8826000,R,1460000,R,82215000,R,36255000,R,201042000,R,70458000,R,106594000,R,43593000,R,49119000,R,4236000,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,886347000,R,356035000,R,108764000,R,67302000,R,55164000,R,22122000,R,276960000, 1,R,1993617000,R,,R,0,R,0,R,0,R,3573006,R,3573006,Z,0,R,9841780,R,9841780,Z,0,R,0,Z,0,Z,0,R,54005557,R,54005557,Z,0,R,327011052,R,325812087,R,1198965,1961763000,R,-31854000,R,48176000,R,6137000,R,-82001000,R,-4166000,R,60250000,R,944157000,R,87947000,R,2915660000,R,1416151000,R,721440000,R,886347000
2223,227757,R,8232265000,R,1496128000,R,0,R,10048265000,R,1447280000,R,1164012000,R,3828440000,R,4772545000,R,0,R,4772545000,R,8600985000,R,40470000,R,1942783000,R,532795000,R,198690000,R,0,R,2714738000,R,1218610000,R,849592000,R,959377000,R,-43664000,R,-153449000,R,8754434000,R,0,R,8600985000,R,3967995,R,5328997,R,1864780,R,0,R,54761903,R,183333325,R,249257000,R,173620000,R,11475000,R,185095000,R,272979000,R,272979000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,146821173,R,146821173,R,0,R,0,R,16563227,R,16563227,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,154577600,R,59534600,R,95043000,R,0,R,107260000,R,12217000,R,95043000,R,0,R,47317600,R,47317600,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,181994000,R,248293000,R,-66299000,R,0,R,24985000,R,24985000,R,51672000,R,51672000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,849592000,R,820848000,R,28744000,Z,0,R,0,R,48091000,R,-48091000,Z,0,R,849592000,R,868939000,R,-19347000,R,0,R,337996788,R,219548769,R,207118803,R,71726891,R,6857994,R,2079897,R,47377663,R,14479971,R,103386561,R,42008461,R,103098945,R,61245952,R,89378246,R,10691059,R,64162000,R,0,R,0,R,0,R,0,R,0,R,0,R,959377000,R,421781000,R,95908000,R,104549004,R,78849000,R,39338000,R,218951996, 1,R,7844941000,R,,R,3967995,R,3967995,R,0,R,5328997,R,5328997,R,0,R,1864780,R,1864780,R,0,R,0,R,0,R,0,R,54761903,R,54761903,R,0,R,119171325,R,107696325,R,11475000,7700629000,R,-144312000,R,50450000,R,164507000,R,-374833000,R,15564000,R,125478000,R,985712000,R,-153449000,R,8754434000,R,8261099000,R,1164012000,R,959377000
2223,228246,R,2191664000,R,1379317000,Z,0,R,4225750000,R,903518000,R,659928000,R,846801000,R,2475431000,R,1103195000,R,1372236000,R,3322232000,R,293040000,R,1415687000,R,219139000,R,169162000,Z,0,R,2097028000,R,717711000,R,737826000,R,674335000,R,2625000,R,66116000,R,3256116000,R,0,R,3322232000,R,4611000,R,1299000,R,4054000,Z,0,R,32147000,R,198270000,R,240381000,R,218536000,R,3428000,R,221964000,R,380212000,R,380212000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,24121000,R,24121000,R,0,R,0,R,426000,R,426000,Z,0,Z,0,R,815000,R,815000,Z,0,Z,0,R,157287000,R,16140000,R,98526000,R,42621000,R,151570000,R,10423000,R,98526000,R,42621000,R,5717000,R,5717000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,54206000,R,11555000,R,4039000,R,38612000,R,12440000,R,12440000,R,51873000,R,51873000,R,0,R,0,R,3286000,R,3286000,Z,0,Z,0,R,53160000,R,53160000,R,0,R,0,R,737826000,R,554028000,R,102565000,R,81233000,R,0,R,0,Z,0,Z,0,R,737826000,R,554028000,R,102565000,R,81233000,R,204844000,R,127572000,R,44801000,R,22631000,R,15463000,R,3780000,R,102906000,R,49704000,R,127115000,R,48784000,R,130099000,R,34509000,R,36018000,R,5112000,R,11042000,R,0,R,0,R,2047000,R,0,R,0,R,0,R,674335000,R,292092000,R,81968000,R,81760000,R,54895000,R,21720000,R,141900000, 1,R,2022673000,R,,R,0,R,0,R,0,R,1180000,R,1180000,R,0,R,4054000,R,4054000,R,0,R,0,Z,0,Z,0,R,28000000,R,28000000,Z,0,R,188730000,R,185302000,R,3428000,2024326000,R,1653000,R,42621000,R,46791000,R,-88674000,R,915000,R,52934000,R,724644000,R,66116000,R,3256116000,R,1526379000,R,640760000,R,674335000
2223,228875,R,2989026000,R,1467112000,R,0,R,4541298000,R,1289572000,R,989103000,R,1998059000,R,1253667000,R,610776000,R,642891000,R,3251726000,R,173211000,R,1731447000,R,250756000,R,57508000,R,78676000,R,2291598000,R,824486000,R,767146000,R,657488000,R,-4031000,R,105627000,R,3146099000,R,0,R,3251726000,R,7862485,R,3003774,R,3697493,R,0,R,23917351,R,253724275,R,292205378,R,284342893,R,0,R,284342893,R,356466000,R,356466000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,12100536,R,12100536,R,0,R,0,R,4582219,R,4582219,R,0,R,0,R,0,R,0,R,0,R,0,R,126382000,R,16868000,R,53677000,R,55837000,R,126382000,R,16868000,R,53677000,R,55837000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,95445000,R,84104000,R,12544000,R,-1203000,R,510000,R,510000,R,82052000,R,82052000,R,0,R,0,R,0,R,0,R,0,R,0,R,89608245,R,88732245,R,552000,R,324000,R,767146000,R,645415000,R,66773000,R,54958000,R,0,R,78921000,R,-78921000,R,0,R,767146000,R,724336000,R,-12148000,R,54958000,R,236933000,R,124341770,R,14205000,R,7332708,R,0,R,0,R,58376000,R,23737187,R,176060000,R,59836138,R,69227000,R,28946903,R,87650000,R,13044811,R,0,R,0,R,0,R,0,R,0,R,15037000,R,8437370,R,657488000,R,265676887,R,77571158,R,29724302,R,73721202,R,24369407,R,186425044, 1,R,2440718000,R,,R,0,R,0,R,0,R,3003774,R,3003774,R,0,R,3697493,R,3697493,R,0,R,0,R,0,R,0,R,23917351,R,23917351,R,0,R,253724275,R,253724275,R,0,2503569000,R,62851000,R,55790000,R,88395000,R,-85921000,R,4587000,R,44239000,R,701727000,R,105627000,R,3146099000,R,1513778000,R,989103000,R,657488000
2223,239105,R,1078672000,R,628593000,R,28847000,R,1955063000,R,485495000,R,336616000,R,460212000,R,1009356000,R,583485000,R,425871000,R,1469568000,R,48971000,R,899764000,R,301492000,R,42955000,R,0,R,1293182000,R,664589000,R,498796000,R,453669000,R,0,R,45127000,R,1424441000,R,0,R,1469568000,R,7525000,R,4099000,R,4306000,R,78000,R,27242000,R,167613000,R,210863000,R,199032000,R,0,R,199032000,R,249121000,R,249121000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,29456000,R,29456000,R,0,R,0,R,4842000,R,4842000,R,0,R,0,R,0,R,0,R,0,R,0,R,72686000,R,14109000,R,40961000,R,17616000,R,65338000,R,6761000,R,40961000,R,17616000,R,7348000,R,7348000,R,0,R,0,R,0,R,0,R,0,R,0,R,42348000,R,8134000,R,32970000,R,1244000,R,10957000,R,10957000,R,57812000,R,57812000,R,0,R,0,R,0,R,0,R,0,R,0,R,31574000,R,86949000,R,-56677000,R,1302000,R,498796000,R,461380000,R,17254000,R,20162000,R,0,R,50908000,R,-50908000,Z,0,R,498796000,R,512288000,R,-33654000,R,20162000,R,156941000,R,86598000,R,55459000,R,27465000,R,5561000,R,3520000,R,56121000,R,21979000,R,77460000,R,28097000,R,57431000,R,31227000,R,44696000,R,4723000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,453669000,R,203609000,R,59474000,R,29458000,R,38803000,R,9821000,R,112504000, 1,R,865300000,R,,R,0,R,0,R,0,R,4099000,R,4099000,R,0,R,0,R,0,R,0,R,78000,R,78000,R,0,R,27242000,R,27242000,R,0,R,167613000,R,167613000,R,0,916804000,R,51504000,R,24761000,R,48461000,R,-43280000,R,21562000,R,58619000,R,466443000,R,45127000,R,1424441000,R,566241000,R,336616000,R,453669000
2223,243744,R,46856086000,R,8558837000,R,0,R,61810855000,R,10572551000,R,4702239000,R,27193858000,R,24044446000,R,10539436000,R,13505010000,R,51238304000,R,901483000,R,10601370000,R,2140117000,R,553721000,R,1239986000,R,15436677000,R,6877840000,R,8271455000,R,7659884000,R,219896000,R,831467000,R,50406837000,R,0,R,51238304000,R,8514000,R,39949000,R,909000,R,0,R,322212000,R,213060000,R,584644000,R,342331000,R,83085000,R,425416000,R,559077000,R,559077000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,991835000,R,991835000,R,0,R,0,R,30469000,R,30469000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,2133650000,R,612544000,R,629394000,R,891712000,R,1749178000,R,228072000,R,629394000,R,891712000,R,384472000,R,384472000,R,0,R,0,R,0,R,0,Z,0,Z,0,R,1579005000,R,1782329000,R,-231788000,R,28464000,R,477888000,R,477888000,R,302482000,R,302482000,R,1625395000,R,1625395000,R,571654000,R,571654000,Z,0,Z,0,R,0,R,0,R,0,R,0,R,8271455000,R,6953673000,R,397606000,R,920176000,R,0,R,363511000,R,-363511000,Z,0,R,8271455000,R,7317184000,R,34095000,R,920176000,R,2683135000,R,1354716000,R,1111338000,R,491407000,R,0,R,0,R,205889000,R,54956000,R,290046000,R,133041000,R,810116000,R,344435000,R,723539000,R,165129000,R,159228000,R,1104939000,R,638246000,R,571654000,R,286069000,R,0,R,0,R,7659884000,R,3467999000,R,1419096000,R,418310000,R,502091000,R,183727000,R,1668661000, 1,R,36338794000,R,,R,8514000,R,662000,R,7852000,R,11452000,R,9381000,R,2071000,R,909000,R,909000,R,0,R,0,R,0,R,0,R,260335000,R,213253000,R,47082000,R,144206000,R,118126000,R,26080000,36494893000,R,156099000,R,485333000,R,1165281000,R,-1736346000,R,241831000,R,-184587000,R,7454381000,R,831467000,R,50406837000,R,39990419000,R,4702239000,R,7659884000
2122,110404,R,4164549000,R,1165563000,R,0,R,6336115000,R,2573948000,R,1063710000,R,528841000,R,3233326000,R,2088934000,R,1144392000,R,3762167000,R,80068000,R,1578798000,R,682234000,R,128250000,R,0,R,2469350000,R,1303787000,R,2673293000,R,3336108547,R,44475547,R,-618340000,R,4380507000,R,0,R,3762167000,R,669000,R,8477000,R,167000,R,0,R,43987000,R,45559000,R,98859000,R,98190000,R,0,R,98190000,R,50996000,R,50996000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,390920000,R,390920000,R,0,R,0,R,167000,R,167000,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,319186000,R,153297000,R,107862000,R,58027000,R,218585000,R,57742000,R,102816000,R,58027000,R,100601000,R,95555000,R,5046000,R,0,Z,0,Z,0,Z,0,Z,0,R,-624087000,R,-202311000,R,-419775000,R,-2001000,R,0,R,0,R,46185000,R,46185000,R,0,R,0,R,2450465000,R,2450465000,Z,0,Z,0,R,39461000,R,39461000,R,0,R,0,R,2673293000,R,2929180000,R,-311913000,R,56026000,R,0,R,181771000,R,-181771000,Z,0,R,2673293000,R,3110951000,R,-493684000,R,56026000,R,269078969,R,135184303,R,378673867,R,103667566,R,0,R,0,R,52458051,R,24164044,R,36101109,R,11809242,R,78019346,R,50512521,R,39897624,R,9244586,R,0,R,0,R,0,R,2450464960,R,0,R,31414621,R,21404518,R,3336108547,R,355986780,R,86474017,R,0,R,91771000,R,43427927,R,2758448823, 1,R,4022359000,R,,R,668862,R,668862,R,0,R,421725,R,421725,R,0,R,167059,R,167059,R,0,R,0,Z,0,R,0,R,25758762,R,25758762,R,0,R,71173592,R,71173592,R,0,3390504000,R,-631855000,R,144687000,R,-533278000,R,-179320000,R,-63944000,R,-173196000,R,3306368000,R,-618340000,R,4380507000,R,2043599000,R,1063710000,R,3336108547
2122,121150,R,1724574000,R,507897000,R,0,R,2524521000,R,861524000,R,664395000,R,991587000,R,671410000,R,467622000,R,203788000,R,1662997000,R,81358000,R,538015000,R,63176000,R,102001000,R,493000,R,785043000,R,277146000,R,463177000,R,475916000,R,9332000,R,-3407000,R,1666404000,R,0,R,1662997000,R,3803000,R,1083000,R,3961000,R,0,R,25280000,R,128039000,R,162166000,R,154401000,R,0,R,154401000,R,345457000,R,345457000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,13681000,R,13673000,R,8000,R,0,R,93000,R,93000,R,0,R,0,R,351000,R,351000,R,0,R,0,R,50544000,R,19510000,R,7184000,R,23850000,R,48738000,R,19510000,R,5378000,R,23850000,R,1806000,R,0,R,1806000,R,0,R,0,R,0,R,0,R,0,R,-7391000,R,-6640000,R,20746000,R,-21497000,R,1859000,R,1859000,R,51195000,R,51195000,R,0,R,0,R,0,R,0,R,0,R,0,R,7388000,R,7396000,R,-8000,R,0,R,463177000,R,432894000,R,27930000,R,2353000,R,0,R,9251000,R,-10655000,R,1404000,R,463177000,R,442145000,R,17275000,R,3757000,R,132792000,R,70279000,R,4552000,R,1838000,R,22120000,R,2861000,R,113958000,R,30113000,R,76531000,R,25661000,R,95431000,R,39726000,R,30532000,R,5899000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,475916000,R,176377000,R,51654000,R,26933000,R,28878000,R,18970000,R,173104000, 1,R,1145292000,R,,R,0,R,0,R,0,R,1083000,R,1083000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,25280000,R,25280000,R,0,R,128038000,R,128038000,R,0,1200868000,R,55576000,R,83456000,R,21516000,R,-49396000,R,0,R,4214000,R,498181000,R,-3407000,R,1666404000,R,687012000,R,664395000,R,475916000
2122,122931,R,1667242000,R,1050278000,Z,0,R,2906041000,R,570138000,R,373163000,R,1016387000,R,1319516000,R,404140000,R,915376000,R,2335903000,R,83679000,R,1131522000,R,228560000,R,3436000,R,113015000,R,1560212000,R,509934000,R,412483000,R,445596000,R,-339000,R,-33452000,R,2369355000,R,0,R,2335903000,R,3225000,R,5707000,R,4595000,R,0,R,19571000,R,99345000,R,132443000,R,118916000,R,0,R,118916000,R,312728000,R,312728000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,5846000,R,5846000,R,0,R,0,R,554000,R,554000,R,0,R,0,R,1337000,R,1337000,R,0,R,0,R,110162000,R,7322000,R,70418000,R,32422000,R,108051000,R,5211000,R,70418000,R,32422000,R,2111000,R,2111000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,-77810000,R,-17750000,R,-57403000,R,-2657000,R,0,R,0,R,46307000,R,46307000,R,0,R,0,R,0,R,0,R,0,R,0,R,13359000,R,13276000,R,-741000,R,824000,R,412483000,R,369620000,R,12274000,R,30589000,R,0,R,0,Z,0,Z,0,R,412483000,R,369620000,R,12274000,R,30589000,R,178763000,R,98303000,R,7942000,R,2912000,R,14228000,R,7553000,R,66030000,R,20817000,R,73426000,R,27047000,R,71220000,R,33083000,R,33987000,R,2381000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,445596000,R,192096000,R,64857000,R,31148000,R,53256000,R,14925000,R,89314000, 1,R,1537642000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,19571000,R,19571000,R,0,R,99345000,R,99345000,R,0,1471579000,R,-66063000,R,46502000,R,-71364000,R,-42383000,R,1182000,R,159474000,R,447186000,R,-33452000,R,2369355000,R,1270168000,R,373163000,R,445596000
2122,123961,R,8809315000,R,4447548000,R,0,R,15571010000,R,5031255000,R,2441616000,R,4650356000,R,5889399000,R,5889399000,R,0,R,10539755000,R,226541000,R,5731807000,R,1645000000,R,441858000,R,0,R,8045206000,R,3597658000,R,5410269000,R,6071993000,R,17869000,R,-643855000,R,11183610000,R,0,R,10539755000,R,24192544,R,0,R,0,R,0,R,104970000,R,619808000,R,748970544,R,724778000,R,0,R,724778000,R,1743066000,R,1743066000,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,R,644910000,R,644910000,R,0,R,0,R,36994000,R,36994000,Z,0,Z,0,R,20931000,R,20931000,Z,0,Z,0,R,506310000,R,294710000,R,211600000,R,0,R,441924000,R,230324000,R,211600000,R,0,R,64386000,R,64386000,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,-632950000,R,-169085000,R,-463865000,Z,0,R,131626000,R,131626000,R,268468000,R,268468000,R,1916349000,R,1916349000,R,550238000,R,550238000,Z,0,Z,0,R,224327000,R,224327000,R,0,R,0,R,5410269000,R,5662534000,R,-252265000,Z,0,R,0,R,0,Z,0,Z,0,R,5410269000,R,5662534000,R,-252265000,R,0,R,1673187000,R,1031885000,R,563872000,R,227695000,R,16244000,R,5964000,R,33501000,R,18025000,R,303904000,R,108743000,R,821124000,R,251941000,R,295980000,R,49431000,R,0,R,1984138000,R,735763000,R,380043000,R,362254000,R,0,R,0,R,6071993000,R,2791701000,R,702055000,R,215843000,R,305944000,R,83421000,R,1973029000, 1,R,8126222000,R,,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,724778000,R,724778000,R,0,7400081000,R,-726141000,R,170484000,R,-582929000,R,-313696000,R,0,R,423259000,R,6096578000,R,-643855000,R,11183610000,R,3370901000,R,2441616000,R,6071993000
2122,130794,R,46472072000,R,5598069000,R,0,R,54719302000,R,10025277000,R,4164430000,R,8594216000,R,36099809000,R,5583420000,R,30516389000,R,44694025000,R,137203000,R,8380253000,R,624506000,R,417614000,R,0,R,9559576000,R,3961507000,R,4452024594,R,4563329798,R,513346204,R,402041000,R,44291984000,R,0,R,44694025000,R,6155348,R,34328609,R,680129,R,0,R,19504382,R,480429070,R,541097538,R,416645107,R,0,R,416645107,R,354023874,R,354023874,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,743351641,R,743351641,R,0,R,0,R,29959272,R,29959272,R,0,R,0,R,0,R,0,R,0,R,0,R,802893439,R,208858940,R,594034499,R,0,R,614116285,R,20081786,R,594034499,R,0,R,188777154,R,188777154,R,0,R,0,R,0,R,0,R,0,R,0,R,917467652,R,861672639,R,55795013,R,0,R,1360107570,R,1360107570,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,244221146,R,244181249,R,39897,R,0,R,4452024594,R,3802155185,R,649869409,R,0,R,0,R,1188481688,R,-1188481688,R,0,R,4452024594,R,4990636873,R,-538612279,R,0,R,1139204648,R,567912463,R,686044745,R,250287813,R,105547456,R,14298327,R,1741815926,R,926453653,R,443348504,R,89877587,R,324315626,R,151178129,R,0,R,0,R,123052893,R,0,R,0,R,0,R,0,R,0,R,0,R,4563329798,R,2000007972,R,640941339,R,445881585,R,295066621,R,123758453,R,1057673828, 1,R,42282852000,R,,R,6155348,R,6155348,R,0,R,11732801,R,11732801,R,0,R,111,R,111,R,0,R,0,R,0,R,0,R,23830004,R,23830004,R,0,R,374926843,R,374926843,R,0,41383260000,R,-899592000,R,301355000,R,265880000,R,-1568442000,R,101615000,R,940668000,R,4640311000,R,402041000,R,44291984000,R,38078658000,R,4164430000,R,4563329798
2122,130943,R,2236609929,R,1853598363,R,0,R,4429239541,R,1441279613,R,684502762,R,1549409361,R,1438550567,R,493263245,R,945287322,R,2987959928,R,151091194,R,2353122163,R,699132394,R,60328746,R,0,R,3263674497,R,1410076134,R,964880387,R,1114881902,R,122735907,R,-27265608,R,3015225536,R,0,R,2987959928,R,14516490,R,20719306,R,16492342,R,0,R,3325648,R,173426328,R,228480114,R,193957632,R,0,R,193957632,R,424322218,R,424322218,Z,0,Z,0,R,2735921,R,2735921,Z,0,Z,0,R,139974218,R,129357556,R,10616662,Z,0,Z,0,Z,0,Z,0,Z,0,R,211940481,R,211940481,R,0,R,0,R,43190914,R,43190914,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,85974047,R,40577507,R,36081493,R,9315047,R,42373831,R,-3022709,R,36081493,R,9315047,R,43600216,R,43600216,R,0,R,0,R,16186147,R,13186147,Z,0,R,3000000,R,-141422295,R,4379405,R,-130490060,R,-15311640,R,23785475,R,23785475,R,120573441,R,120573441,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37619820,R,29695677,R,6222868,R,1701275,R,964880387,R,1043744742,R,-77569037,R,-1295318,R,0,R,43958993,R,-43958993,R,0,R,964880387,R,1087703735,R,-121528030,R,-1295318,R,475555026,R,253144199,R,197007240,R,77590427,R,55634763,R,28181801,R,84037208,R,38729571,R,42521614,R,17663727,R,117949243,R,58696187,R,113592335,R,8441754,R,24278202,R,0,R,0,R,0,R,0,R,4306271,R,0,R,1114881902,R,482447666,R,177827241,R,67573067,R,85496506,R,29104047,R,272433375, 1,R,1957793296,R,,R,0,R,0,R,0,R,20719306,R,20719306,Z,0,R,16492342,R,16492342,Z,0,R,0,Z,0,Z,0,R,5773420,R,5773420,Z,0,R,150972564,R,150972564,R,0,1781176682,R,-176616614,R,12450082,R,-133810097,R,-56725783,R,1469184,R,14358130,R,1124933761,R,-27265608,R,3015225536,R,1807387327,R,684502762,R,1114881902
