year,UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW ,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN  ,XEFGNDRU,XEFGNDRA,XEFGNDRK,EFGNDRKN
2022,199120, 4,99,3,1,R,4435,R,1679,R,2756,R,17,R,6,R,11,R,726,R,291,R,435,R,349,R,120,R,229,R,374,R,119,R,255,R,2,R,1,R,1,R,2440,R,924,R,1516,R,217,R,79,R,138,R,109,R,51,R,58,R,201,R,88,R,,113,,,,,,,,,A,A,A,
2022,199120, 5,99,3,1,R,15486,R,6211,R,9275,R,45,R,16,R,29,R,2041,R,858,R,1183,R,1315,R,480,R,835,R,1538,R,546,R,992,R,8,R,6,R,2,R,8487,R,3395,R,5092,R,802,R,321,R,481,R,377,R,163,R,214,R,873,R,426,R,,447,,,,,,,,,A,A,A,
2022,199120,11,99,3,1,R,108,R,51,R,57,Z,0,Z,0,Z,0,R,21,R,13,R,8,R,5,R,1,R,4,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,62,R,27,R,35,R,4,R,1,R,3,R,5,R,3,R,2,R,5,R,3,R,,2,,,,,,,,,A,A,A,
2022,199120,12,99,3,3,R,11676,R,4653,R,7023,R,28,R,11,R,17,R,1085,R,386,R,699,R,1062,R,312,R,750,R,877,R,322,R,555,R,10,R,7,R,3,R,6600,R,2720,R,3880,R,504,R,174,R,330,R,193,R,87,R,106,R,1317,R,634,R,,683,,18,,,,18,,,R,A,R,11658
2022,199120,19,99,3,1,R,989,R,460,R,529,Z,0,Z,0,Z,0,R,120,R,59,R,61,R,56,R,13,R,43,R,137,R,51,R,86,Z,0,Z,0,Z,0,R,531,R,259,R,272,R,30,R,15,R,15,R,20,R,15,R,5,R,95,R,48,R,,47,,,,,,,,,A,A,A,
2022,199120,20,99,3,1,R,14497,R,5751,R,8746,R,45,R,16,R,29,R,1921,R,799,R,1122,R,1259,R,467,R,792,R,1401,R,495,R,906,R,8,R,6,R,2,R,7956,R,3136,R,4820,R,772,R,306,R,466,R,357,R,148,R,209,R,778,R,378,R,,400,,,,,,,,,A,A,A,
2022,199120,21,14,1,4,R,28484,R,11180,R,17304,R,81,R,28,R,53,R,3528,R,1389,R,2139,R,2339,R,795,R,1544,R,2523,R,886,R,1637,R,14,R,9,R,5,R,15761,R,6223,R,9538,R,1373,R,505,R,868,R,582,R,247,R,335,R,2283,R,1098,R,,1185,,,,,,,,,A,A,A,
2022,199120,22, 8,1,1,R,19177,R,7536,R,11641,R,60,R,21,R,39,R,2665,R,1095,R,1570,R,1586,R,568,R,1018,R,1818,R,634,R,1184,R,10,R,7,R,3,R,10566,R,4138,R,6428,R,968,R,374,R,594,R,462,R,201,R,261,R,1042,R,498,R,,544,,,,,,,,,A,A,A,
2022,199120,23, 6,1,1,R,19162,R,7532,R,11630,R,60,R,21,R,39,R,2663,R,1095,R,1568,R,1586,R,568,R,1018,R,1817,R,633,R,1184,R,10,R,7,R,3,R,10554,R,4135,R,6419,R,968,R,374,R,594,R,462,R,201,R,261,R,1042,R,498,R,,544,,,,,,,,,A,A,A,
2022,199120,24, 1,1,1,R,4425,R,1673,R,2752,R,16,R,5,R,11,R,726,R,291,R,435,R,346,R,117,R,229,R,373,R,119,R,254,R,2,R,1,R,1,R,2436,R,923,R,1513,R,217,R,79,R,138,R,109,R,51,R,58,R,200,R,87,R,,113,,,,,,,,,A,A,A,
2022,199120,25,99,1,1,R,14737,R,5859,R,8878,R,44,R,16,R,28,R,1937,R,804,R,1133,R,1240,R,451,R,789,R,1444,R,514,R,930,R,8,R,6,R,2,R,8118,R,3212,R,4906,R,751,R,295,R,456,R,353,R,150,R,203,R,842,R,411,R,,431,,,,,,,,,A,A,A,
2022,199120,31, 7,1,1,R,15,R,4,R,11,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,3,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,,0,,,,,,,,,A,A,A,
2022,199120,32,11,1,3,R,9307,R,3644,R,5663,R,21,R,7,R,14,R,863,R,294,R,569,R,753,R,227,R,526,R,705,R,252,R,453,R,4,R,2,R,2,R,5195,R,2085,R,3110,R,405,R,131,R,274,R,120,R,46,R,74,R,1241,R,600,R,,641,,,,,,,,,A,A,A,
2022,199120,39, 2,1,1,R,973,R,454,R,519,Z,0,Z,0,Z,0,R,118,R,58,R,60,R,55,R,13,R,42,R,132,R,50,R,82,Z,0,Z,0,Z,0,R,524,R,256,R,268,R,30,R,15,R,15,R,20,R,15,R,5,R,94,R,47,R,,47,,,,,,,,,A,A,A,
2022,199120,40, 3,1,1,R,13764,R,5405,R,8359,R,44,R,16,R,28,R,1819,R,746,R,1073,R,1185,R,438,R,747,R,1312,R,464,R,848,R,8,R,6,R,2,R,7594,R,2956,R,4638,R,721,R,280,R,441,R,333,R,135,R,198,R,748,R,364,R,,384,,,,,,,,,A,A,A,
2022,199120,41,28,2,4,R,3221,R,1414,R,1807,R,9,R,5,R,4,R,345,R,159,R,186,R,392,R,118,R,274,R,272,R,104,R,168,R,6,R,5,R,1,R,1828,R,843,R,985,R,154,R,70,R,84,R,102,R,57,R,45,R,113,R,53,R,,60,,,,,,,,,A,A,A,
2022,199120,42,22,2,1,R,852,R,405,R,447,R,2,R,1,R,1,R,123,R,67,R,56,R,83,R,33,R,50,R,100,R,34,R,66,Z,0,Z,0,Z,0,R,423,R,208,R,215,R,55,R,27,R,28,R,29,R,16,R,13,R,37,R,19,R,,18,,,,,,,,,A,A,A,
2022,199120,43,20,2,1,R,759,R,358,R,401,R,2,R,1,R,1,R,104,R,54,R,50,R,78,R,32,R,46,R,95,R,32,R,63,Z,0,Z,0,Z,0,R,373,R,184,R,189,R,51,R,26,R,25,R,24,R,13,R,11,R,32,R,16,R,,16,,,,,,,,,A,A,A,
2022,199120,44,15,2,1,R,10,R,6,R,4,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199120,45,99,2,1,R,749,R,352,R,397,R,1,Z,0,R,1,R,104,R,54,R,50,R,75,R,29,R,46,R,94,R,32,R,62,Z,0,Z,0,Z,0,R,369,R,183,R,186,R,51,R,26,R,25,R,24,R,13,R,11,R,31,R,15,R,,16,,,,,,,,,A,A,A,
2022,199120,51,21,2,1,R,93,R,47,R,46,Z,0,Z,0,Z,0,R,19,R,13,R,6,R,5,R,1,R,4,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,50,R,24,R,26,R,4,R,1,R,3,R,5,R,3,R,2,R,5,R,3,R,,2,,,,,,,,,A,A,A,
2022,199120,52,25,2,3,R,2369,R,1009,R,1360,R,7,R,4,R,3,R,222,R,92,R,130,R,309,R,85,R,224,R,172,R,70,R,102,R,6,R,5,R,1,R,1405,R,635,R,770,R,99,R,43,R,56,R,73,R,41,R,32,R,76,R,34,R,,42,,,,,,,,,A,A,A,
2022,199120,59,16,2,1,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,1,Z,0,R,1,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199120,60,17,2,1,R,733,R,346,R,387,R,1,Z,0,R,1,R,102,R,53,R,49,R,74,R,29,R,45,R,89,R,31,R,58,Z,0,Z,0,Z,0,R,362,R,180,R,182,R,51,R,26,R,25,R,24,R,13,R,11,R,30,R,14,R,,16,,,,,,,,,A,A,A,
2022,199193, 1,29,3,4,R,36700,R,18643,R,18057,R,123,R,63,R,60,R,2983,R,1491,R,1492,R,2303,R,973,R,1330,R,2570,R,1211,R,1359,R,24,R,15,R,9,R,22487,R,11265,R,11222,R,1465,R,686,R,779,R,776,R,406,R,370,R,3969,R,2533,R,,1436,,0,,,,0,,,Z,A,R,36700
2022,199193, 2,99,3,1,R,26254,R,13287,R,12967,R,93,R,48,R,45,R,2442,R,1220,R,1222,R,1540,R,706,R,834,R,2086,R,1008,R,1078,R,19,R,11,R,8,R,17505,R,8921,R,8584,R,1202,R,563,R,639,R,583,R,324,R,259,R,784,R,486,R,,298,,0,,,,0,,,R,A,R,26254
2022,199193, 3,99,3,1,R,25109,R,12667,R,12442,R,89,R,45,R,44,R,2313,R,1140,R,1173,R,1475,R,675,R,800,R,2035,R,987,R,1048,R,18,R,10,R,8,R,16957,R,8616,R,8341,R,1156,R,541,R,615,R,396,R,229,R,167,R,670,R,424,R,,246,,,,,,,,,A,A,A,
2022,199193, 4,99,3,1,R,5627,R,2727,R,2900,R,21,R,11,R,10,R,560,R,272,R,288,R,333,R,156,R,177,R,484,R,221,R,263,R,4,R,3,R,1,R,3794,R,1849,R,1945,R,268,R,115,R,153,R,44,R,25,R,19,R,119,R,75,R,,44,,,,,,,,,A,A,A,
2022,199193, 5,99,3,1,R,19482,R,9940,R,9542,R,68,R,34,R,34,R,1753,R,868,R,885,R,1142,R,519,R,623,R,1551,R,766,R,785,R,14,R,7,R,7,R,13163,R,6767,R,6396,R,888,R,426,R,462,R,352,R,204,R,148,R,551,R,349,R,,202,,,,,,,,,A,A,A,
2022,199193,11,99,3,1,R,1145,R,620,R,525,R,4,R,3,R,1,R,129,R,80,R,49,R,65,R,31,R,34,R,51,R,21,R,30,R,1,R,1,Z,0,R,548,R,305,R,243,R,46,R,22,R,24,R,187,R,95,R,92,R,114,R,62,R,,52,,,,,,,,,A,A,A,
2022,199193,12,99,3,3,R,10446,R,5356,R,5090,R,30,R,15,R,15,R,541,R,271,R,270,R,763,R,267,R,496,R,484,R,203,R,281,R,5,R,4,R,1,R,4982,R,2344,R,2638,R,263,R,123,R,140,R,193,R,82,R,111,R,3185,R,2047,R,,1138,,0,,,,0,,,R,A,R,10446
2022,199193,19,99,3,1,R,1284,R,731,R,553,R,3,R,3,Z,0,R,128,R,74,R,54,R,58,R,31,R,27,R,152,R,82,R,70,R,2,R,1,R,1,R,808,R,466,R,342,R,68,R,36,R,32,R,11,R,7,R,4,R,54,R,31,R,,23,,,,,,,,,A,A,A,
2022,199193,20,99,3,1,R,18198,R,9209,R,8989,R,65,R,31,R,34,R,1625,R,794,R,831,R,1084,R,488,R,596,R,1399,R,684,R,715,R,12,R,6,R,6,R,12355,R,6301,R,6054,R,820,R,390,R,430,R,341,R,197,R,144,R,497,R,318,R,,179,,,,,,,,,A,A,A,
2022,199193,21,14,1,4,R,31047,R,15675,R,15372,R,104,R,55,R,49,R,2503,R,1207,R,1296,R,1848,R,789,R,1059,R,2201,R,1029,R,1172,R,21,R,13,R,8,R,18970,R,9399,R,9571,R,1262,R,582,R,680,R,435,R,236,R,199,R,3703,R,2365,R,,1338,,,,,,,,,A,A,A,
2022,199193,22, 8,1,1,R,23828,R,11905,R,11923,R,85,R,44,R,41,R,2186,R,1061,R,1125,R,1411,R,651,R,760,R,1913,R,921,R,992,R,18,R,10,R,8,R,16080,R,8092,R,7988,R,1080,R,499,R,581,R,345,R,194,R,151,R,710,R,433,R,,277,,,,,,,,,A,A,A,
2022,199193,23, 6,1,1,R,23645,R,11800,R,11845,R,83,R,43,R,40,R,2181,R,1059,R,1122,R,1397,R,640,R,757,R,1909,R,920,R,989,R,17,R,9,R,8,R,16027,R,8056,R,7971,R,1079,R,498,R,581,R,325,R,180,R,145,R,627,R,395,R,,232,,,,,,,,,A,A,A,
2022,199193,24, 1,1,1,R,5610,R,2718,R,2892,R,21,R,11,R,10,R,558,R,271,R,287,R,330,R,155,R,175,R,481,R,220,R,261,R,4,R,3,R,1,R,3787,R,1844,R,1943,R,267,R,115,R,152,R,44,R,25,R,19,R,118,R,74,R,,44,,,,,,,,,A,A,A,
2022,199193,25,99,1,1,R,18035,R,9082,R,8953,R,62,R,32,R,30,R,1623,R,788,R,835,R,1067,R,485,R,582,R,1428,R,700,R,728,R,13,R,6,R,7,R,12240,R,6212,R,6028,R,812,R,383,R,429,R,281,R,155,R,126,R,509,R,321,R,,188,,,,,,,,,A,A,A,
2022,199193,31, 7,1,1,R,183,R,105,R,78,R,2,R,1,R,1,R,5,R,2,R,3,R,14,R,11,R,3,R,4,R,1,R,3,R,1,R,1,Z,0,R,53,R,36,R,17,R,1,R,1,Z,0,R,20,R,14,R,6,R,83,R,38,R,,45,,,,,,,,,A,A,A,
2022,199193,32,11,1,3,R,7219,R,3770,R,3449,R,19,R,11,R,8,R,317,R,146,R,171,R,437,R,138,R,299,R,288,R,108,R,180,R,3,R,3,Z,0,R,2890,R,1307,R,1583,R,182,R,83,R,99,R,90,R,42,R,48,R,2993,R,1932,R,,1061,,,,,,,,,A,A,A,
2022,199193,39, 2,1,1,R,1186,R,670,R,516,R,3,R,3,Z,0,R,123,R,70,R,53,R,54,R,29,R,25,R,140,R,74,R,66,R,2,R,1,R,1,R,745,R,429,R,316,R,60,R,32,R,28,R,9,R,5,R,4,R,50,R,27,R,,23,,,,,,,,,A,A,A,
2022,199193,40, 3,1,1,R,16849,R,8412,R,8437,R,59,R,29,R,30,R,1500,R,718,R,782,R,1013,R,456,R,557,R,1288,R,626,R,662,R,11,R,5,R,6,R,11495,R,5783,R,5712,R,752,R,351,R,401,R,272,R,150,R,122,R,459,R,294,R,,165,,,,,,,,,A,A,A,
2022,199193,41,28,2,4,R,5653,R,2968,R,2685,R,19,R,8,R,11,R,480,R,284,R,196,R,455,R,184,R,271,R,369,R,182,R,187,R,3,R,2,R,1,R,3517,R,1866,R,1651,R,203,R,104,R,99,R,341,R,170,R,171,R,266,R,168,R,,98,,,,,,,,,A,A,A,
2022,199193,42,22,2,1,R,2426,R,1382,R,1044,R,8,R,4,R,4,R,256,R,159,R,97,R,129,R,55,R,74,R,173,R,87,R,86,R,1,R,1,Z,0,R,1425,R,829,R,596,R,122,R,64,R,58,R,238,R,130,R,108,R,74,R,53,R,,21,,,,,,,,,A,A,A,
2022,199193,43,20,2,1,R,1464,R,867,R,597,R,6,R,2,R,4,R,132,R,81,R,51,R,78,R,35,R,43,R,126,R,67,R,59,R,1,R,1,Z,0,R,930,R,560,R,370,R,77,R,43,R,34,R,71,R,49,R,22,R,43,R,29,R,,14,,,,,,,,,A,A,A,
2022,199193,44,15,2,1,R,17,R,9,R,8,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,3,R,1,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,7,R,5,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199193,45,99,2,1,R,1447,R,858,R,589,R,6,R,2,R,4,R,130,R,80,R,50,R,75,R,34,R,41,R,123,R,66,R,57,R,1,R,1,Z,0,R,923,R,555,R,368,R,76,R,43,R,33,R,71,R,49,R,22,R,42,R,28,R,,14,,,,,,,,,A,A,A,
2022,199193,51,21,2,1,R,962,R,515,R,447,R,2,R,2,Z,0,R,124,R,78,R,46,R,51,R,20,R,31,R,47,R,20,R,27,Z,0,Z,0,Z,0,R,495,R,269,R,226,R,45,R,21,R,24,R,167,R,81,R,86,R,31,R,24,R,,7,,,,,,,,,A,A,A,
2022,199193,52,25,2,3,R,3227,R,1586,R,1641,R,11,R,4,R,7,R,224,R,125,R,99,R,326,R,129,R,197,R,196,R,95,R,101,R,2,R,1,R,1,R,2092,R,1037,R,1055,R,81,R,40,R,41,R,103,R,40,R,63,R,192,R,115,R,,77,,,,,,,,,A,A,A,
2022,199193,59,16,2,1,R,98,R,61,R,37,Z,0,Z,0,Z,0,R,5,R,4,R,1,R,4,R,2,R,2,R,12,R,8,R,4,Z,0,Z,0,Z,0,R,63,R,37,R,26,R,8,R,4,R,4,R,2,R,2,Z,0,R,4,R,4,Z,,0,,,,,,,,,A,A,A,
2022,199193,60,17,2,1,R,1349,R,797,R,552,R,6,R,2,R,4,R,125,R,76,R,49,R,71,R,32,R,39,R,111,R,58,R,53,R,1,R,1,Z,0,R,860,R,518,R,342,R,68,R,39,R,29,R,69,R,47,R,22,R,38,R,24,R,,14,,,,,,,,,A,A,A,
2022,199847, 1,29,3,4,R,8963,R,3876,R,5087,R,11,R,3,R,8,R,459,R,199,R,260,R,696,R,296,R,400,R,777,R,311,R,466,Z,0,Z,0,Z,0,R,5676,R,2425,R,3251,R,390,R,178,R,212,R,111,R,54,R,57,R,843,R,410,R,,433,,0,,10,,10,,,R,R,R,8953
2022,199847, 2,99,3,1,R,5447,R,2445,R,3002,R,3,R,1,R,2,R,227,R,116,R,111,R,339,R,159,R,180,R,481,R,197,R,284,Z,0,Z,0,Z,0,R,3591,R,1584,R,2007,R,297,R,136,R,161,R,43,R,21,R,22,R,466,R,231,R,,235,,0,,0,,0,,,R,R,R,5447
2022,199847, 3,99,3,1,R,5446,R,2444,R,3002,R,3,R,1,R,2,R,227,R,116,R,111,R,338,R,158,R,180,R,481,R,197,R,284,Z,0,Z,0,Z,0,R,3591,R,1584,R,2007,R,297,R,136,R,161,R,43,R,21,R,22,R,466,R,231,R,,235,,,,,,,,,A,A,A,
2022,199847, 4,99,3,1,R,1370,R,621,R,749,R,1,R,0,R,1,R,68,R,41,R,27,R,83,R,32,R,51,R,139,R,58,R,81,Z,0,Z,0,Z,0,R,847,R,371,R,476,R,97,R,46,R,51,R,26,R,15,R,11,R,109,R,58,R,,51,,,,,,,,,A,A,A,
2022,199847, 5,99,3,1,R,4076,R,1823,R,2253,R,2,R,1,R,1,R,159,R,75,R,84,R,255,R,126,R,129,R,342,R,139,R,203,Z,0,Z,0,Z,0,R,2744,R,1213,R,1531,R,200,R,90,R,110,R,17,R,6,R,11,R,357,R,173,R,,184,,,,,,,,,A,A,A,
2022,199847,11,99,3,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,,0,,,,,,,,,A,A,A,
2022,199847,12,99,3,3,R,3516,R,1431,R,2085,R,8,R,2,R,6,R,232,R,83,R,149,R,357,R,137,R,220,R,296,R,114,R,182,Z,0,Z,0,Z,0,R,2085,R,841,R,1244,R,93,R,42,R,51,R,68,R,33,R,35,R,377,R,179,R,,198,,0,,10,,10,,,R,R,R,3506
2022,199847,19,99,3,1,R,30,R,13,R,17,R,0,R,0,Z,0,R,1,R,0,R,1,R,4,R,3,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,21,R,8,R,13,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,0,R,,1,,,,,,,,,A,A,A,
2022,199847,20,99,3,1,R,4046,R,1810,R,2236,R,2,R,1,R,1,R,158,R,75,R,83,R,251,R,123,R,128,R,340,R,138,R,202,Z,0,Z,0,Z,0,R,2723,R,1205,R,1518,R,200,R,90,R,110,R,16,R,5,R,11,R,356,R,173,R,,183,,,,,,,,,A,A,A,
2022,199847,21,14,1,4,R,7952,R,3537,R,4415,R,8,R,2,R,6,R,418,R,186,R,232,R,547,R,240,R,307,R,695,R,283,R,412,Z,0,Z,0,Z,0,R,5001,R,2210,R,2791,R,371,R,169,R,202,R,99,R,51,R,48,R,813,R,396,R,,417,,,,,,,,,A,A,A,
2022,199847,22, 8,1,1,R,5389,R,2411,R,2978,R,3,R,1,R,2,R,224,R,115,R,109,R,336,R,157,R,179,R,476,R,194,R,282,Z,0,Z,0,Z,0,R,3551,R,1560,R,1991,R,291,R,133,R,158,R,43,R,21,R,22,R,465,R,230,R,,235,,,,,,,,,A,A,A,
2022,199847,23, 6,1,1,R,5388,R,2410,R,2978,R,3,R,1,R,2,R,224,R,115,R,109,R,335,R,156,R,179,R,476,R,194,R,282,Z,0,Z,0,Z,0,R,3551,R,1560,R,1991,R,291,R,133,R,158,R,43,R,21,R,22,R,465,R,230,R,,235,,,,,,,,,A,A,A,
2022,199847,24, 1,1,1,R,1370,R,621,R,749,R,1,R,0,R,1,R,68,R,41,R,27,R,83,R,32,R,51,R,139,R,58,R,81,Z,0,Z,0,Z,0,R,847,R,371,R,476,R,97,R,46,R,51,R,26,R,15,R,11,R,109,R,58,R,,51,,,,,,,,,A,A,A,
2022,199847,25,99,1,1,R,4018,R,1789,R,2229,R,2,R,1,R,1,R,156,R,74,R,82,R,252,R,124,R,128,R,337,R,136,R,201,Z,0,Z,0,Z,0,R,2704,R,1189,R,1515,R,194,R,87,R,107,R,17,R,6,R,11,R,356,R,172,R,,184,,,,,,,,,A,A,A,
2022,199847,31, 7,1,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,,0,,,,,,,,,A,A,A,
2022,199847,32,11,1,3,R,2563,R,1126,R,1437,R,5,R,1,R,4,R,194,R,71,R,123,R,211,R,83,R,128,R,219,R,89,R,130,Z,0,Z,0,Z,0,R,1450,R,650,R,800,R,80,R,36,R,44,R,56,R,30,R,26,R,348,R,166,R,,182,,,,,,,,,A,A,A,
2022,199847,39, 2,1,1,R,30,R,13,R,17,R,0,R,0,Z,0,R,1,R,0,R,1,R,4,R,3,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,21,R,8,R,13,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,0,R,,1,,,,,,,,,A,A,A,
2022,199847,40, 3,1,1,R,3988,R,1776,R,2212,R,2,R,1,R,1,R,155,R,74,R,81,R,248,R,121,R,127,R,335,R,135,R,200,Z,0,Z,0,Z,0,R,2683,R,1181,R,1502,R,194,R,87,R,107,R,16,R,5,R,11,R,355,R,172,R,,183,,,,,,,,,A,A,A,
2022,199847,41,28,2,4,R,1011,R,339,R,672,R,3,R,1,R,2,R,41,R,13,R,28,R,149,R,56,R,93,R,82,R,28,R,54,Z,0,Z,0,Z,0,R,675,R,215,R,460,R,19,R,9,R,10,R,12,R,3,R,9,R,30,R,14,R,,16,,,,,,,,,A,A,A,
2022,199847,42,22,2,1,R,58,R,34,R,24,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,2,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,40,R,24,R,16,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199847,43,20,2,1,R,58,R,34,R,24,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,2,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,40,R,24,R,16,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199847,45,99,2,1,R,58,R,34,R,24,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,2,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,40,R,24,R,16,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,199847,52,25,2,3,R,953,R,305,R,648,R,3,R,1,R,2,R,38,R,12,R,26,R,146,R,54,R,92,R,77,R,25,R,52,Z,0,Z,0,Z,0,R,635,R,191,R,444,R,13,R,6,R,7,R,12,R,3,R,9,R,29,R,13,R,,16,,,,,,,,,A,A,A,
2022,199847,60,17,2,1,R,58,R,34,R,24,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,3,R,2,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,40,R,24,R,16,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1,R,1,Z,,0,,,,,,,,,A,A,A,
2022,201645, 1,29,3,4,R,12201,R,5908,R,6293,R,5,R,2,R,3,R,2238,R,976,R,1262,R,836,R,277,R,559,R,1006,R,475,R,531,R,6,R,3,R,3,R,4832,R,2333,R,2499,R,476,R,223,R,253,R,375,R,179,R,196,R,2427,R,1440,R,,987,,6,,45,,51,,,R,R,R,12150
2022,201645, 2,99,3,1,R,6017,R,3136,R,2881,R,4,R,2,R,2,R,1510,R,661,R,849,R,389,R,153,R,236,R,689,R,345,R,344,R,3,R,2,R,1,R,2184,R,1224,R,960,R,321,R,167,R,154,R,65,R,37,R,28,R,852,R,545,R,,307,,0,,9,,9,,,R,R,R,6008
2022,201645, 3,99,3,1,R,5927,R,3089,R,2838,R,4,R,2,R,2,R,1502,R,656,R,846,R,385,R,152,R,233,R,685,R,343,R,342,R,3,R,2,R,1,R,2145,R,1208,R,937,R,321,R,167,R,154,R,59,R,33,R,26,R,823,R,526,R,,297,,,,,,,,,A,A,A,
2022,201645, 4,99,3,1,R,1553,R,820,R,733,R,1,R,0,R,1,R,385,R,168,R,217,R,155,R,60,R,95,R,223,R,119,R,104,R,0,R,0,R,0,R,478,R,285,R,193,R,72,R,38,R,34,R,20,R,8,R,12,R,219,R,142,R,,77,,,,,,,,,A,A,A,
2022,201645, 5,99,3,1,R,4374,R,2269,R,2105,R,3,R,2,R,1,R,1117,R,488,R,629,R,230,R,92,R,138,R,462,R,224,R,238,R,3,R,2,R,1,R,1667,R,923,R,744,R,249,R,129,R,120,R,39,R,25,R,14,R,604,R,384,R,,220,,,,,,,,,A,A,A,
2022,201645,11,99,3,1,R,90,R,47,R,43,R,0,R,0,R,0,R,8,R,5,R,3,R,4,R,1,R,3,R,4,R,2,R,2,R,0,R,0,R,0,R,39,R,16,R,23,R,0,R,0,R,0,R,6,R,4,R,2,R,29,R,19,R,,10,,,,,,,,,A,A,A,
2022,201645,12,99,3,3,R,6184,R,2772,R,3412,R,1,R,0,R,1,R,728,R,315,R,413,R,447,R,124,R,323,R,317,R,130,R,187,R,3,R,1,R,2,R,2648,R,1109,R,1539,R,155,R,56,R,99,R,310,R,142,R,168,R,1575,R,895,R,,680,,6,,36,,42,,,R,R,R,6142
2022,201645,19,99,3,1,R,61,R,34,R,27,R,0,R,0,R,0,R,5,R,2,R,3,R,5,R,4,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,34,R,21,R,13,R,0,R,0,R,0,R,3,R,2,R,1,R,12,R,4,R,,8,,,,,,,,,A,A,A,
2022,201645,20,99,3,1,R,4313,R,2235,R,2078,R,3,R,2,R,1,R,1112,R,486,R,626,R,225,R,88,R,137,R,460,R,223,R,237,R,3,R,2,R,1,R,1633,R,902,R,731,R,249,R,129,R,120,R,36,R,23,R,13,R,592,R,380,R,,212,,,,,,,,,A,A,A,
