year,UNITID,SISCAT,FACSTAT,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
2022,139959,101,10,1,R,730,R,520,R,210,R,3,R,2,R,1,R,93,R,71,R,22,R,47,R,30,R,17,R,25,R,15,R,10,Z,0,Z,0,Z,0,R,519,R,374,R,145,R,2,R,2,Z,0,R,34,R,20,R,14,R,7,R,6,R,1
2022,139959,102,10,2,R,519,R,294,R,225,R,1,R,1,Z,0,R,67,R,44,R,23,R,17,R,6,R,11,R,17,R,10,R,7,Z,0,Z,0,Z,0,R,358,R,203,R,155,R,2,R,1,R,1,R,55,R,28,R,27,R,2,R,1,R,1
2022,139959,103,10,3,R,377,R,193,R,184,R,1,R,1,Z,0,R,48,R,25,R,23,R,23,R,12,R,11,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,176,R,88,R,88,R,5,R,1,R,4,R,36,R,17,R,19,R,74,R,44,R,30
2022,139959,104,10,4,R,70,R,38,R,32,R,1,Z,0,R,1,R,4,R,1,R,3,R,5,R,3,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,46,R,29,R,17,R,1,R,1,Z,0,R,7,R,2,R,5,R,5,R,2,R,3
2022,139959,105,10,5,R,330,R,164,R,166,Z,0,Z,0,Z,0,R,15,R,8,R,7,R,15,R,7,R,8,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,245,R,120,R,125,Z,0,Z,0,Z,0,R,23,R,10,R,13,R,26,R,16,R,10
2022,139959,106,10,6,R,164,R,62,R,102,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,8,R,2,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,123,R,45,R,78,R,3,R,1,R,2,R,15,R,6,R,9,R,11,R,6,R,5
2022,139959,200,20,0,R,1231,R,802,R,429,R,4,R,3,R,1,R,155,R,110,R,45,R,64,R,36,R,28,R,40,R,24,R,16,R,0,R,0,R,0,R,866,R,571,R,295,R,4,R,3,R,1,R,89,R,48,R,41,R,9,R,7,R,2
2022,139959,201,20,1,R,729,R,519,R,210,R,3,R,2,R,1,R,93,R,71,R,22,R,47,R,30,R,17,R,25,R,15,R,10,R,0,R,0,R,0,R,518,R,373,R,145,R,2,R,2,R,0,R,34,R,20,R,14,R,7,R,6,R,1
2022,139959,202,20,2,R,502,R,283,R,219,R,1,R,1,R,0,R,62,R,39,R,23,R,17,R,6,R,11,R,15,R,9,R,6,R,0,R,0,R,0,R,348,R,198,R,150,R,2,R,1,R,1,R,55,R,28,R,27,R,2,R,1,R,1
2022,139959,300,30,0,R,377,R,191,R,186,R,1,R,1,R,0,R,53,R,30,R,23,R,23,R,12,R,11,R,15,R,5,R,10,R,0,R,0,R,0,R,179,R,89,R,90,R,5,R,1,R,4,R,36,R,17,R,19,R,65,R,36,R,29
2022,139959,301,30,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,302,30,2,R,16,R,10,R,6,R,0,R,0,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,303,30,3,R,360,R,180,R,180,R,1,R,1,R,0,R,48,R,25,R,23,R,23,R,12,R,11,R,14,R,5,R,9,R,0,R,0,R,0,R,168,R,83,R,85,R,5,R,1,R,4,R,36,R,17,R,19,R,65,R,36,R,29
2022,139959,400,40,0,R,582,R,278,R,304,R,1,R,0,R,1,R,22,R,11,R,11,R,28,R,12,R,16,R,9,R,4,R,5,R,0,R,0,R,0,R,422,R,199,R,223,R,4,R,2,R,2,R,45,R,18,R,27,R,51,R,32,R,19
2022,139959,402,40,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,403,40,3,R,17,R,13,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1
2022,139959,404,40,4,R,70,R,38,R,32,R,1,R,0,R,1,R,4,R,1,R,3,R,5,R,3,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,46,R,29,R,17,R,1,R,1,R,0,R,7,R,2,R,5,R,5,R,2,R,3
2022,139959,405,40,5,R,330,R,164,R,166,R,0,R,0,R,0,R,15,R,8,R,7,R,15,R,7,R,8,R,6,R,3,R,3,R,0,R,0,R,0,R,245,R,120,R,125,R,0,R,0,R,0,R,23,R,10,R,13,R,26,R,16,R,10
2022,139959,406,40,6,R,164,R,62,R,102,R,0,R,0,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,123,R,45,R,78,R,3,R,1,R,2,R,15,R,6,R,9,R,11,R,6,R,5
2022,139959,410,41,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,414,41,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,420,42,0,R,580,R,276,R,304,R,1,R,0,R,1,R,22,R,11,R,11,R,27,R,11,R,16,R,9,R,4,R,5,R,0,R,0,R,0,R,421,R,198,R,223,R,4,R,2,R,2,R,45,R,18,R,27,R,51,R,32,R,19
2022,139959,422,42,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,423,42,3,R,17,R,13,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1
2022,139959,424,42,4,R,68,R,36,R,32,R,1,R,0,R,1,R,4,R,1,R,3,R,4,R,2,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,45,R,28,R,17,R,1,R,1,R,0,R,7,R,2,R,5,R,5,R,2,R,3
2022,139959,425,42,5,R,330,R,164,R,166,R,0,R,0,R,0,R,15,R,8,R,7,R,15,R,7,R,8,R,6,R,3,R,3,R,0,R,0,R,0,R,245,R,120,R,125,R,0,R,0,R,0,R,23,R,10,R,13,R,26,R,16,R,10
2022,139959,426,42,6,R,164,R,62,R,102,R,0,R,0,R,0,R,3,R,2,R,1,R,8,R,2,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,123,R,45,R,78,R,3,R,1,R,2,R,15,R,6,R,9,R,11,R,6,R,5
2022,139959,450,45,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,139959,454,45,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,144050,  1, 0,0,R,2646,R,1592,R,1054,Z,0,Z,0,Z,0,R,434,R,266,R,168,R,100,R,38,R,62,R,97,R,56,R,41,R,1,R,1,Z,0,R,1610,R,1002,R,608,R,38,R,20,R,18,R,176,R,94,R,82,R,190,R,115,R,75
2022,144050,100,10,0,R,2646,R,1592,R,1054,Z,0,Z,0,Z,0,R,434,R,266,R,168,R,100,R,38,R,62,R,97,R,56,R,41,R,1,R,1,Z,0,R,1610,R,1002,R,608,R,38,R,20,R,18,R,176,R,94,R,82,R,190,R,115,R,75
2022,144050,101,10,1,R,927,R,680,R,247,Z,0,Z,0,Z,0,R,144,R,113,R,31,R,27,R,16,R,11,R,24,R,17,R,7,Z,0,Z,0,Z,0,R,688,R,498,R,190,R,5,R,5,Z,0,R,28,R,25,R,3,R,11,R,6,R,5
2022,144050,102,10,2,R,491,R,283,R,208,Z,0,Z,0,Z,0,R,104,R,65,R,39,R,25,R,8,R,17,R,18,R,11,R,7,Z,0,Z,0,Z,0,R,308,R,176,R,132,R,6,R,2,R,4,R,23,R,16,R,7,R,7,R,5,R,2
2022,144050,103,10,3,R,621,R,317,R,304,Z,0,Z,0,Z,0,R,115,R,60,R,55,R,34,R,12,R,22,R,33,R,15,R,18,R,1,R,1,Z,0,R,295,R,160,R,135,R,21,R,8,R,13,R,72,R,31,R,41,R,50,R,30,R,20
2022,144050,104,10,4,R,103,R,65,R,38,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,2,Z,0,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,47,R,29,R,18,R,1,R,1,Z,0,R,6,R,2,R,4,R,39,R,30,R,9
2022,144050,105,10,5,R,397,R,192,R,205,Z,0,Z,0,Z,0,R,32,R,8,R,24,R,7,R,2,R,5,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,225,R,116,R,109,R,5,R,4,R,1,R,36,R,14,R,22,R,78,R,40,R,38
2022,144050,106,10,6,R,107,R,55,R,52,Z,0,Z,0,Z,0,R,35,R,19,R,16,R,5,Z,0,R,5,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,47,R,23,R,24,Z,0,Z,0,Z,0,R,11,R,6,R,5,R,5,R,4,R,1
2022,144050,200,20,0,R,891,R,644,R,247,R,0,R,0,R,0,R,127,R,99,R,28,R,29,R,17,R,12,R,29,R,22,R,7,R,0,R,0,R,0,R,665,R,475,R,190,R,8,R,7,R,1,R,31,R,23,R,8,R,2,R,1,R,1
2022,144050,201,20,1,R,687,R,514,R,173,Z,0,Z,0,Z,0,R,98,R,79,R,19,R,16,R,10,R,6,R,19,R,16,R,3,Z,0,Z,0,Z,0,R,531,R,389,R,142,R,5,R,5,Z,0,R,17,R,15,R,2,R,1,Z,0,R,1
2022,144050,202,20,2,R,204,R,130,R,74,Z,0,Z,0,Z,0,R,29,R,20,R,9,R,13,R,7,R,6,R,10,R,6,R,4,Z,0,Z,0,Z,0,R,134,R,86,R,48,R,3,R,2,R,1,R,14,R,8,R,6,R,1,R,1,Z,0
2022,144050,300,30,0,R,317,R,186,R,131,R,0,R,0,R,0,R,46,R,29,R,17,R,15,R,3,R,12,R,19,R,12,R,7,R,0,R,0,R,0,R,156,R,99,R,57,R,11,R,1,R,10,R,33,R,20,R,13,R,37,R,22,R,15
2022,144050,301,30,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,144050,302,30,2,R,32,R,26,R,6,Z,0,Z,0,Z,0,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,22,R,19,R,3,R,1,Z,0,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,144050,303,30,3,R,283,R,158,R,125,Z,0,Z,0,Z,0,R,39,R,24,R,15,R,15,R,3,R,12,R,18,R,11,R,7,Z,0,Z,0,Z,0,R,133,R,79,R,54,R,10,R,1,R,9,R,32,R,19,R,13,R,36,R,21,R,15
2022,144050,400,40,0,R,1438,R,762,R,676,R,0,R,0,R,0,R,261,R,138,R,123,R,56,R,18,R,38,R,49,R,22,R,27,R,1,R,1,R,0,R,789,R,428,R,361,R,19,R,12,R,7,R,112,R,51,R,61,R,151,R,92,R,59
2022,144050,401,40,1,R,238,R,164,R,74,Z,0,Z,0,Z,0,R,46,R,34,R,12,R,11,R,6,R,5,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,156,R,108,R,48,Z,0,Z,0,Z,0,R,11,R,10,R,1,R,9,R,5,R,4
2022,144050,402,40,2,R,255,R,127,R,128,Z,0,Z,0,Z,0,R,68,R,40,R,28,R,12,R,1,R,11,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,152,R,71,R,81,R,2,Z,0,R,2,R,8,R,7,R,1,R,6,R,4,R,2
2022,144050,403,40,3,R,338,R,159,R,179,Z,0,Z,0,Z,0,R,76,R,36,R,40,R,19,R,9,R,10,R,15,R,4,R,11,R,1,R,1,Z,0,R,162,R,81,R,81,R,11,R,7,R,4,R,40,R,12,R,28,R,14,R,9,R,5
2022,144050,404,40,4,R,103,R,65,R,38,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,2,Z,0,R,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,47,R,29,R,18,R,1,R,1,Z,0,R,6,R,2,R,4,R,39,R,30,R,9
2022,144050,405,40,5,R,397,R,192,R,205,Z,0,Z,0,Z,0,R,32,R,8,R,24,R,7,R,2,R,5,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,225,R,116,R,109,R,5,R,4,R,1,R,36,R,14,R,22,R,78,R,40,R,38
2022,144050,406,40,6,R,107,R,55,R,52,Z,0,Z,0,Z,0,R,35,R,19,R,16,R,5,Z,0,R,5,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,47,R,23,R,24,Z,0,Z,0,Z,0,R,11,R,6,R,5,R,5,R,4,R,1
2022,144050,410,41,0,R,1362,R,718,R,644,R,0,R,0,R,0,R,259,R,137,R,122,R,53,R,18,R,35,R,47,R,21,R,26,R,1,R,1,R,0,R,755,R,409,R,346,R,18,R,11,R,7,R,104,R,47,R,57,R,125,R,74,R,51
2022,144050,411,41,1,R,222,R,154,R,68,Z,0,Z,0,Z,0,R,46,R,34,R,12,R,11,R,6,R,5,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,152,R,105,R,47,Z,0,Z,0,Z,0,R,8,R,8,Z,0,R,1,Z,0,R,1
2022,144050,412,41,2,R,250,R,125,R,125,Z,0,Z,0,Z,0,R,68,R,40,R,28,R,12,R,1,R,11,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,149,R,70,R,79,R,2,Z,0,R,2,R,8,R,7,R,1,R,4,R,3,R,1
2022,144050,413,41,3,R,336,R,158,R,178,Z,0,Z,0,Z,0,R,76,R,36,R,40,R,19,R,9,R,10,R,15,R,4,R,11,R,1,R,1,Z,0,R,162,R,81,R,81,R,11,R,7,R,4,R,40,R,12,R,28,R,12,R,8,R,4
2022,144050,414,41,4,R,78,R,51,R,27,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,34,R,23,R,11,R,1,R,1,Z,0,R,5,R,1,R,4,R,31,R,24,R,7
2022,144050,415,41,5,R,378,R,181,R,197,Z,0,Z,0,Z,0,R,32,R,8,R,24,R,6,R,2,R,4,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,217,R,111,R,106,R,4,R,3,R,1,R,32,R,13,R,19,R,73,R,36,R,37
2022,144050,416,41,6,R,98,R,49,R,49,Z,0,Z,0,Z,0,R,34,R,18,R,16,R,4,Z,0,R,4,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,41,R,19,R,22,Z,0,Z,0,Z,0,R,11,R,6,R,5,R,4,R,3,R,1
2022,144050,420,42,0,R,52,R,29,R,23,R,0,R,0,R,0,R,2,R,1,R,1,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,14,R,10,R,0,R,0,R,0,R,5,R,1,R,4,R,18,R,13,R,5
2022,144050,421,42,1,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,R,2,R,2
2022,144050,422,42,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,144050,423,42,3,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,144050,424,42,4,R,22,R,12,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,6,R,2
2022,144050,425,42,5,R,16,R,8,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,4,R,1,R,3,R,4,R,3,R,1
2022,144050,426,42,6,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,144050,430,43,0,R,24,R,15,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,10,R,5,R,5,R,1,R,1,R,0,R,3,R,3,R,0,R,8,R,5,R,3
2022,144050,431,43,1,R,11,R,8,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,4,R,3,R,1
2022,144050,432,43,2,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,144050,433,43,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1
2022,144050,434,43,4,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,144050,435,43,5,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,144050,436,43,6,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
2022,144050,440,44,0,R,1351,R,709,R,642,R,0,R,0,R,0,R,258,R,136,R,122,R,53,R,18,R,35,R,47,R,21,R,26,R,1,R,1,R,0,R,746,R,402,R,344,R,18,R,11,R,7,R,103,R,46,R,57,R,125,R,74,R,51
2022,144050,441,44,1,R,219,R,151,R,68,Z,0,Z,0,Z,0,R,46,R,34,R,12,R,11,R,6,R,5,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,149,R,102,R,47,Z,0,Z,0,Z,0,R,8,R,8,Z,0,R,1,Z,0,R,1
2022,144050,442,44,2,R,250,R,125,R,125,Z,0,Z,0,Z,0,R,68,R,40,R,28,R,12,R,1,R,11,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,149,R,70,R,79,R,2,Z,0,R,2,R,8,R,7,R,1,R,4,R,3,R,1
2022,144050,443,44,3,R,336,R,158,R,178,Z,0,Z,0,Z,0,R,76,R,36,R,40,R,19,R,9,R,10,R,15,R,4,R,11,R,1,R,1,Z,0,R,162,R,81,R,81,R,11,R,7,R,4,R,40,R,12,R,28,R,12,R,8,R,4
2022,144050,444,44,4,R,78,R,51,R,27,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,34,R,23,R,11,R,1,R,1,Z,0,R,5,R,1,R,4,R,31,R,24,R,7
2022,144050,445,44,5,R,370,R,175,R,195,Z,0,Z,0,Z,0,R,31,R,7,R,24,R,6,R,2,R,4,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,211,R,107,R,104,R,4,R,3,R,1,R,31,R,12,R,19,R,73,R,36,R,37
2022,144050,446,44,6,R,98,R,49,R,49,Z,0,Z,0,Z,0,R,34,R,18,R,16,R,4,Z,0,R,4,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,41,R,19,R,22,Z,0,Z,0,Z,0,R,11,R,6,R,5,R,4,R,3,R,1
2022,144050,450,45,0,R,11,R,9,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,7,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0
2022,144050,451,45,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,144050,455,45,5,R,8,R,6,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0
2022,145600,  1, 0,0,R,2293,R,1139,R,1154,R,2,Z,0,R,2,R,467,R,256,R,211,R,150,R,67,R,83,R,183,R,79,R,104,R,3,R,1,R,2,R,1314,R,650,R,664,R,29,R,11,R,18,R,60,R,34,R,26,R,85,R,41,R,44
2022,145600,100,10,0,R,2293,R,1139,R,1154,R,2,Z,0,R,2,R,467,R,256,R,211,R,150,R,67,R,83,R,183,R,79,R,104,R,3,R,1,R,2,R,1314,R,650,R,664,R,29,R,11,R,18,R,60,R,34,R,26,R,85,R,41,R,44
2022,145600,101,10,1,R,551,R,358,R,193,R,1,Z,0,R,1,R,99,R,74,R,25,R,21,R,13,R,8,R,35,R,22,R,13,Z,0,Z,0,Z,0,R,364,R,230,R,134,R,5,R,3,R,2,R,25,R,16,R,9,R,1,Z,0,R,1
2022,145600,102,10,2,R,586,R,294,R,292,Z,0,Z,0,Z,0,R,144,R,81,R,63,R,44,R,20,R,24,R,49,R,17,R,32,R,1,Z,0,R,1,R,317,R,167,R,150,R,9,R,2,R,7,R,18,R,6,R,12,R,4,R,1,R,3
2022,145600,103,10,3,R,809,R,353,R,456,R,1,Z,0,R,1,R,164,R,79,R,85,R,61,R,28,R,33,R,73,R,30,R,43,Z,0,Z,0,Z,0,R,413,R,169,R,244,R,14,R,5,R,9,R,12,R,7,R,5,R,71,R,35,R,36
2022,145600,104,10,4,R,137,R,44,R,93,Z,0,Z,0,Z,0,R,49,R,20,R,29,R,10,R,4,R,6,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,67,R,16,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2
2022,145600,105,10,5,R,199,R,89,R,110,Z,0,Z,0,Z,0,R,11,R,2,R,9,R,13,R,2,R,11,R,18,R,8,R,10,R,2,R,1,R,1,R,144,R,67,R,77,R,1,R,1,Z,0,R,5,R,5,Z,0,R,5,R,3,R,2
2022,145600,106,10,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,9,R,1,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
2022,145600,200,20,0,R,923,R,565,R,358,R,1,R,0,R,1,R,200,R,135,R,65,R,54,R,30,R,24,R,69,R,34,R,35,R,1,R,0,R,1,R,547,R,338,R,209,R,11,R,5,R,6,R,39,R,22,R,17,R,1,R,1,R,0
2022,145600,201,20,1,R,487,R,327,R,160,R,1,R,0,R,1,R,84,R,64,R,20,R,20,R,13,R,7,R,34,R,21,R,13,R,0,R,0,R,0,R,321,R,210,R,111,R,4,R,3,R,1,R,23,R,16,R,7,R,0,R,0,R,0
2022,145600,202,20,2,R,401,R,215,R,186,R,0,R,0,R,0,R,103,R,63,R,40,R,32,R,16,R,16,R,33,R,12,R,21,R,1,R,0,R,1,R,211,R,117,R,94,R,7,R,2,R,5,R,13,R,4,R,9,R,1,R,1,R,0
2022,145600,203,20,3,R,35,R,23,R,12,R,0,R,0,R,0,R,13,R,8,R,5,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,15,R,11,R,4,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0
2022,145600,300,30,0,R,411,R,209,R,202,R,0,R,0,R,0,R,90,R,53,R,37,R,34,R,17,R,17,R,49,R,20,R,29,R,0,R,0,R,0,R,178,R,91,R,87,R,8,R,1,R,7,R,4,R,2,R,2,R,48,R,25,R,23
2022,145600,301,30,1,R,15,R,11,R,4,R,0,R,0,R,0,R,7,R,4,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,7,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
2022,145600,302,30,2,R,54,R,23,R,31,R,0,R,0,R,0,R,14,R,7,R,7,R,5,R,2,R,3,R,8,R,3,R,5,R,0,R,0,R,0,R,23,R,11,R,12,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2
